Samples4Survey LaCo_0605
650.08 155439.85
649.08 159441.4
648.08 159668.55
647.08 158098.42
646.08 157851.54
645.08 158422.2
644.08 158353.22
643.08 164356.52
642.08 158286
641.08 159896.06
640.08 157740.83
639.08 164746.47
638.08 163061.1
637.08 164888.6
636.08 159415.85
635.08 167418.81
634.08 162314.41
633.08 162311.59
632.08 161242.81
631.08 165299.6
630.08 163185.45
629.08 161604.41
628.08 159627.66
627.08 156906.19
626.08 161752.29
625.08 164416.8
624.08 164225.79
623.08 165190.12
622.08 168242.07
621.08 165260.58
620.08 161217.5
619.08 158701.59
618.08 165889.93
617.08 164440.78
616.08 164068.44
615.08 167319.53
614.08 163363.11
613.08 165293.8
612.08 165710.69
611.08 156810.91
610.08 168568.41
609.08 168164.8
608.08 172530.98
607.08 168930.27
606.08 168164.51
605.08 168180.11
604.08 167949.75
603.08 170087.47
602.08 171878.89
601.08 165756.44
600.08 166945.39
599.08 170515.19
598.08 169810.21
597.08 165805.3
596.08 172401.46
595.08 174604.75
594.08 171017.55
593.08 170049.77
592.08 169463.7
591.08 173182.26
590.08 169384.52
589.08 170862.09
588.08 173189.3
587.08 171869.57
586.08 165781.4
585.08 175775.12
584.08 172872.28
583.08 173689.42
582.08 173186.17
581.08 167364.82
580.08 171185.11
579.08 169805.69
578.08 175332.54
577.08 173986.16
576.08 173444.5
575.08 179856.58
574.08 173966.38
573.08 173778.5
572.08 174389.63
571.08 181462.25
570.08 173636.58
569.08 177526.1
568.08 171213.1
567.08 177775.88
566.08 173479.35
565.08 174924.31
564.08 182114.03
563.08 180110.96
562.08 176912.48
561.08 184596.88
560.08 183800.24
559.08 188703.25
558.08 192106.44
557.08 188236.83
556.08 187285.65
555.08 181850.96
554.08 180466.34
553.08 178834.02
552.08 177171.74
551.08 171113.27
550.08 170832.48
549.08 169870.35
548.08 170310.11
547.08 171999.78
546.08 171493.1
545.08 165912.16
544.08 162905.95
543.08 166927.94
542.08 161556.82
541.08 160448.68
540.08 152521.41
539.08 152663.29
538.08 146096.8
537.08 140369.2
536.08 132030.27
535.08 138330.53
534.08 152855.53
533.08 185841.75
532.08 257830.86
531.08 363586.03
530.08 413204.86
529.08 486507
528.08 532003.56
527.08 257524.31
526.08 131941.08
525.08 112276.29
524.08 106527.64
523.08 106509.31
522.08 102352.28
521.08 101849.6
520.08 102586.74
519.08 99249.98
518.08 100105.61
517.08 97704.23
516.08 104673.4
515.08 98297.04
514.08 101098.36
513.08 101286.05
512.08 99720.74
511.08 99726.76
510.08 101413.07
509.08 102875.01
508.08 102277.94
507.08 102214.46
506.08 101455.61
505.08 104074.54
504.08 101870.4
503.08 95347.74
502.08 105064.72
501.08 102865.88
500.08 98201.53
499.08 97928.46
498.08 102933.02
497.08 102045.44
496.08 104226.06
495.08 106371.84
494.08 109014.2
493.08 103467.47
492.08 98118.56
491.08 99414.7
490.08 98696.92
489.08 100272.95
488.08 103240.69
487.08 102363.12
486.08 102779.24
485.08 99151.11
484.08 102258.41
483.08 103301.73
482.08 101055.1
481.08 100600.05
480.08 101841.17
479.08 100309.42
478.08 99075.73
477.08 103154.56
476.08 103793.3
475.08 101980.61
474.08 100958.62
473.08 101071.22
472.08 97070.16
471.08 105431.1
470.08 100614.75
469.08 99397.04
468.08 101394
467.08 99629.07
466.08 103609.68
465.08 102806.49
464.08 102132.03
463.08 102790.26
462.08 99590.8
461.08 100440.21
460.08 100918.71
459.08 98477.71
458.08 104159.66
457.08 103432.91
456.08 108021.35
455.08 101284.55
454.08 100180.95
453.08 103521.88
452.08 106254.79
451.08 99928.31
450.08 102659.17
449.08 101215.45
448.08 102329.36
447.08 106595.2
446.08 106531.56
445.08 102106.31
444.08 100504.96
443.08 100424.17
442.08 102871.31
441.08 103611.28
440.08 105353.95
439.08 105317.94
438.08 95801.52
437.08 106109.29
436.08 104946.08
435.08 104159.13
434.08 108197.63
433.08 104542.48
432.08 103966.75
431.08 111443.02
430.08 104478.79
429.08 105641.42
428.08 107236.95
427.08 104254.44
426.08 107792.31
425.08 102532.04
424.08 106873.04
423.08 108654.4
422.08 109027.09
421.08 110972.17
420.08 106905.42
419.08 105725.17
418.08 108732.86
417.08 108524.22
416.08 111741.87
415.08 106684.86
414.08 108012.55
413.08 110297.59
412.08 107092.43
411.08 107427.02
410.08 107148.1
409.08 112579.28
408.08 108015.27
407.08 112608.79
406.08 110360.72
405.08 107932.56
404.08 110088.5
403.08 105320.32
402.08 109970.84
401.08 109098.38
400.08 114524.01
399.08 118597.49
398.08 116646.11
397.08 113475.5
396.08 112585.91
395.08 111322.9
394.08 107356.82
393.08 110739.59
392.08 112368.54
391.08 115267.35
390.08 111668.1
389.08 112534.43
388.08 110404.28
387.08 107158.32
386.08 106646.18
385.08 111525.37
384.08 111644.08
383.08 110184.51
382.08 111600.66
381.08 110405.85
380.08 114466.02
379.08 112523.06
378.08 116038.76
377.08 113619.39
376.08 112305.77
375.08 114532.11
374.08 111905.03
373.08 112697.71
372.08 108464.7
371.08 111505.27
370.08 114104.09
369.08 109345.02
368.08 114952.62
367.08 116411.43
366.08 113137.84
365.08 117815.97
364.08 112601.75
363.08 112631.17
362.08 112831.87
361.08 115019.43
360.08 113866.71
359.08 119385.68
358.08 119845.25
357.08 116195.68
356.08 115954.2
355.08 117006.18
354.08 116401.45
353.08 112912.85
352.08 113506.4
351.08 117164.58
350.08 115864.94
349.08 120666.07
348.08 119115.53
347.08 121358.74
346.08 120715.85
345.08 119642.74
344.08 118203.82
343.08 118044.25
342.08 117833.31
341.08 121020.01
340.08 121712.5
339.08 117255.2
338.08 118715
337.08 120391.21
336.08 120441.09
335.08 122026.67
334.08 118240.32
333.08 116421.71
332.08 125840.97
331.08 123006.21
330.08 121073.3
329.08 123188
328.08 123939.65
327.08 125970.6
326.08 126247.31
325.08 123819.48
324.08 122173.79
323.08 127952.66
322.08 124281.81
321.08 123978.15
320.08 124003.37
319.08 125456.88
318.08 125688.43
317.08 123587.83
316.08 131349.81
315.08 131906.85
314.08 127655.55
313.08 136416.82
312.08 124425.09
311.08 130944.1
310.08 130240.29
309.08 127355.68
308.08 127681
307.08 130652.81
306.08 130370.85
305.08 134355.9
304.08 127247.01
303.08 131071.88
302.08 129102.56
301.08 131076.81
300.08 134311.79
299.08 133540.71
298.08 133143.42
297.08 130147.49
296.08 130148.96
295.08 132960.23
294.08 127385.86
293.08 127726.59
292.08 126537.1
291.08 129686.85
290.08 134665.01
289.08 139576.17
288.08 148678.68
287.08 151345.69
286.08 165979.44
285.08 201649.81
284.08 191173.71
283.08 149712.48
282.08 134695.85
281.08 134351.91
280.08 136382.58
279.08 135527.75
278.08 136341.5
277.08 141103.81
276.08 141042.05
275.08 147794.35
274.08 148916.86
273.08 158760.03
272.08 145540.58
271.08 142777.4
270.08 137648.82
269.08 138537.18
268.08 131943.82
267.08 132901.6
266.08 133075.56
265.08 130461.08
264.08 130258.69
263.08 132661.31
262.08 132079.41
261.08 130220.96
260.08 126764.81
259.08 126705.74
258.08 132709.95
257.08 128393.81
256.08 129127.32
255.08 129150.28
254.08 133183
253.08 134116.37
252.08 130085.52
251.08 128703.1
250.08 132166.6
249.08 133231.75
248.08 132549.8
247.08 135903.61
246.08 140318.26
245.08 133736.41
244.08 134864.17
243.08 131909.53
242.08 136534.99
241.08 140781.07
240.08 140051.42
239.08 141221.57
238.08 137718.84
237.08 145234.38
236.08 147932.49
235.08 147711.95
234.08 147650.14
233.08 146453.67
232.08 150677.03
231.08 151889.17
230.08 147482.82
229.08 141926.99
228.08 139447.85
227.08 143095.68
226.08 139813.34
225.08 136622.25
224.08 136236.86
223.08 133615.37
222.08 133243.38
221.08 127805.37
220.08 123972.35
219.08 128280.2
218.08 121624.29
217.08 128209.97
216.08 129809.92
215.08 131650.8
214.08 133395.03
213.08 137481.18
212.08 139170.56
211.08 135328.92
210.08 136490.48
209.08 139633.24
208.08 138257.23
207.08 136052.52
206.08 130883.07
205.08 138263.2
204.08 128081.41
203.08 132012.74
202.08 130411.95
201.08 130534.67
200.08 134543.21
199.08 148502.68
198.08 157907.45
197.08 163759.24
196.08 174306.43
195.08 197907.08
194.08 207071.12
193.08 165265.26
192.08 126629.3
191.08 112303.41
190.08 106031.23
189.08 107885.45
188.08 104479.64
187.08 102461.88
186.08 106033.35
185.08 101428.01
184.08 103580.55
183.08 105994.59
182.08 103728.96
181.08 104712.56
180.08 106067.52
179.08 104047.06
178.08 108842.84
177.08 105831.4
176.08 104999.55
175.08 106844.69
174.08 107163.39
173.08 105590.28
172.08 112961.13
171.08 106802.06
170.08 111181.37
169.08 110441.26
168.08 108590.31
167.08 112965.6
166.08 115315.75
165.08 112246.36
164.08 111164.86
163.08 109634.98
162.08 107478.42
161.08 116105.78
160.08 113668.11
159.08 116993.67
158.08 111546.36
157.08 110610.05
156.08 112920.97
155.08 114807.94
154.08 116094.3
153.08 115369.8
152.08 114715.45
151.08 116675.98
150.08 117056.12
149.08 115234.61
148.08 117332.43
147.08 118286.54
146.08 119558.93
145.08 120846.09
144.08 123316
143.08 124210.47
142.08 126264.74
141.08 126571.47
140.08 132980.05
139.08 130482.97
138.08 133063.87
137.08 133037.51
136.08 139249.92
135.08 138204.77
134.08 148607.3
133.08 142912.22
132.08 139086.54
131.08 136579.35
130.08 129141.09
129.08 134436.49
128.08 129823.77
127.08 121655.04
126.08 115136.39
125.08 115045.52
124.08 117110.5
123.08 113347.19
122.08 109591.48
121.08 113311.27
120.08 114218.36
119.08 112436.26
118.08 114155.34
117.08 116378.17
116.08 120336.85
115.08 124346.38
114.08 120155.73
113.08 119551.42
112.08 120749.35
111.08 116021.98
110.08 124565.09
109.08 140633.54
108.08 159916.49
107.08 196665.22
106.08 237491.91
105.08 313164.17
104.08 378018.94
103.08 357235.18
102.08 329917.74
101.08 352686.28
100.08 264015.4
99.08 126883.6
98.08 75351.14
97.08 60212.62
96.08 49129.89
95.08 49461.77
94.08 51581.77
93.08 49322.04
92.08 48442.23
91.08 48344.83
90.08 49605.11
89.08 49822.22
88.08 47061.32
87.08 46979.55
86.08 46956.76
85.08 43379.22
84.08 45188.33
83.08 46337.5
82.08 46836.9
81.08 45082.68
80.08 47969.48
79.08 50322.77
78.08 50113.11
77.08 49053.56
76.08 47647.39
75.08 48424.3
74.08 48721.59
73.08 51846.83
72.08 54212.42
71.08 52839.44
70.08 51616.23
69.08 54028.06
68.08 55615.33
67.08 54273.09
66.08 57339.08
65.08 56564.5
64.08 67089.6
63.08 71239.23
62.08 86244.12
61.08 97712.99
60.08 98298.31
59.08 71893.28
58.08 48526.23
57.08 33818.07
56.08 28430.64
55.08 28981.56
54.08 23566.95
53.08 26583
52.08 27417.49
51.08 27873.42
50.08 25735.18
49.08 25621.05
48.08 26705.48
47.08 25200.92
46.08 24056.15
45.08 28935.35
44.08 24539.4
43.08 25841.71
42.08 24349.26
41.08 25674.8
40.08 23512.01
39.08 25514.03
38.08 25313.05
37.08 26811.66
36.08 26719.12
35.08 30755.86
34.08 37728.36
33.08 33975.76
32.08 25896.02
31.08 21581.41
30.08 20159.16
29.08 21385.08
28.08 19914.53
27.08 19626.86
26.08 21124.73
25.08 20660.05
24.08 21519.88
23.08 28020.86
22.08 34681.73
21.08 37299.32
20.08 39988.62
19.08 44021.72
18.08 47607.92
17.08 52180.73
16.08 56453.53
15.08 45300.66
14.08 22231.45
13.08 13475.57
12.08 10869.88
11.08 10592.26
10.08 10642.92
9.08 10716.88
8.08 11391.41
7.08 15999.74
6.08 21689.43
5.08 23798.86
4.08 25205.08
3.08 21065.94
2.08 20895.34
1.08 19123.5
0.08 11779.54
-0.92 2755.94
-1.92 1323.21
-2.92 437.15
-3.92 426.49
-4.92 460.77
