Samples4Survey LaCo_0122
1133.08 729162.47
1132.08 744702.81
1131.08 748555.52
1130.08 775065.5
1129.08 778258.48
1128.08 796576.51
1127.08 797588.35
1126.08 797768.48
1125.08 804154.19
1124.08 773718.1
1123.08 754635.89
1122.08 748215.11
1121.08 722450.93
1120.08 721966.55
1119.08 715865.9
1118.08 711885.7
1117.08 710548
1116.08 702202.29
1115.08 707557.27
1114.08 708484.91
1113.08 694224.36
1112.08 700348.72
1111.08 702979.95
1110.08 705187.79
1109.08 715341.86
1108.08 705699.83
1107.08 708918.65
1106.08 707373.62
1105.08 709130.51
1104.08 714187.43
1103.08 702708.96
1102.08 700687.27
1101.08 720020.79
1100.08 714557.03
1099.08 712934.43
1098.08 710793.58
1097.08 710435.44
1096.08 720872.37
1095.08 720804.53
1094.08 718108.43
1093.08 726348.71
1092.08 721589.48
1091.08 735695.81
1090.08 721157.42
1089.08 732954.87
1088.08 728314.99
1087.08 715969.75
1086.08 720975.61
1085.08 723334.69
1084.08 727745.85
1083.08 727145.75
1082.08 737287.51
1081.08 734564.45
1080.08 727817.46
1079.08 727924.1
1078.08 740661.18
1077.08 734515.78
1076.08 728182.61
1075.08 733385.01
1074.08 728207.75
1073.08 739535.74
1072.08 747914.19
1071.08 760306.63
1070.08 741618.35
1069.08 753561.86
1068.08 748705.02
1067.08 758827.61
1066.08 752531.87
1065.08 740452.47
1064.08 747059.56
1063.08 751246.9
1062.08 751468.61
1061.08 743226.3
1060.08 754903.09
1059.08 747943.16
1058.08 766160.79
1057.08 752859.35
1056.08 750494.87
1055.08 756692.91
1054.08 754546.13
1053.08 755636.78
1052.08 751061.64
1051.08 745540.88
1050.08 760763.14
1049.08 762821.65
1048.08 758035.16
1047.08 757961.41
1046.08 767333.4
1045.08 749875.86
1044.08 763633.55
1043.08 772497.89
1042.08 770859.49
1041.08 758408.03
1040.08 777801.59
1039.08 780975.33
1038.08 777045.22
1037.08 770726
1036.08 784521.66
1035.08 774344.9
1034.08 785647.85
1033.08 785695.04
1032.08 786985.79
1031.08 782728.91
1030.08 781437.68
1029.08 777413.56
1028.08 780389
1027.08 772228.74
1026.08 783915.99
1025.08 783250.16
1024.08 780631.38
1023.08 779027.58
1022.08 791134.95
1021.08 780974.97
1020.08 780485.42
1019.08 794128.37
1018.08 796657.72
1017.08 780444.41
1016.08 772523.01
1015.08 784399.89
1014.08 782998.1
1013.08 786361.09
1012.08 781287.42
1011.08 786095.72
1010.08 801245.32
1009.08 792112.63
1008.08 793670.34
1007.08 785858.26
1006.08 797914.42
1005.08 791635.89
1004.08 782194.34
1003.08 807452.85
1002.08 796634.07
1001.08 801351.22
1000.08 797941.07
999.08 805847.74
998.08 791914
997.08 802534.44
996.08 812101.82
995.08 827737.13
994.08 810964.54
993.08 809891.88
992.08 813596.26
991.08 798496.39
990.08 809944.25
989.08 805499.41
988.08 804444.38
987.08 799032.05
986.08 805097.94
985.08 794432.17
984.08 799365.04
983.08 793177.88
982.08 806229.24
981.08 794143.38
980.08 809995.12
979.08 812077.83
978.08 826159.81
977.08 836765.17
976.08 838506.5
975.08 835018.99
974.08 849296.02
973.08 864029.91
972.08 866159.25
971.08 845811.62
970.08 819445.62
969.08 797843.45
968.08 795175.43
967.08 773850.07
966.08 773597.62
965.08 764563.39
964.08 750671.22
963.08 764901.34
962.08 763057.68
961.08 751094.73
960.08 763528.21
959.08 738344.22
958.08 751651.16
957.08 755087.18
956.08 758497.08
955.08 745185.67
954.08 748029.41
953.08 749399.89
952.08 753521.45
951.08 752094.58
950.08 737635.62
949.08 727381.63
948.08 737770.52
947.08 732338.37
946.08 722705.77
945.08 722476.67
944.08 733553.56
943.08 734482.44
942.08 725035.15
941.08 725599.23
940.08 723574.98
939.08 729886.12
938.08 731656.48
937.08 720060.73
936.08 714958.26
935.08 726256.4
934.08 727520.17
933.08 722587.51
932.08 723048.15
931.08 722509.65
930.08 730821.79
929.08 729466.58
928.08 717247.11
927.08 724303.94
926.08 729243.87
925.08 732943.79
924.08 738263.14
923.08 737664.85
922.08 741869.67
921.08 738780.59
920.08 743173.29
919.08 736739.43
918.08 739171.74
917.08 746651.79
916.08 749896.05
915.08 757738.05
914.08 758104.32
913.08 771908.73
912.08 754751.21
911.08 755882.29
910.08 756079.29
909.08 761323.01
908.08 764157.44
907.08 768267.56
906.08 758799.96
905.08 769256.9
904.08 766604.41
903.08 765573.53
902.08 770027.66
901.08 775743.9
900.08 778815.81
899.08 794319.94
898.08 793391.89
897.08 799428.65
896.08 791797.01
895.08 797507.54
894.08 804375.14
893.08 795073.1
892.08 791235.31
891.08 812014.24
890.08 806649.69
889.08 815224.22
888.08 819185.65
887.08 803765.47
886.08 809779.52
885.08 806225.38
884.08 827343.87
883.08 807091.94
882.08 826602.87
881.08 819595.49
880.08 817958.24
879.08 818524.41
878.08 816455.46
877.08 816315.34
876.08 805634.4
875.08 803650.27
874.08 808115.77
873.08 811039.85
872.08 813329.15
871.08 816570.09
870.08 834118.5
869.08 836694.44
868.08 854313.75
867.08 852655.04
866.08 881583.02
865.08 882037.73
864.08 874019.16
863.08 870696.33
862.08 865344.71
861.08 838296.43
860.08 812576.74
859.08 783213.58
858.08 771005.32
857.08 779859.48
856.08 850375.63
855.08 954724.37
854.08 998038.07
853.08 939337.16
852.08 929195.78
851.08 993282.31
850.08 1013378.35
849.08 869146.96
848.08 683772.5
847.08 601662.65
846.08 565612.09
845.08 529521
844.08 479176.15
843.08 458476.36
842.08 445215.23
841.08 455696.35
840.08 515332.17
839.08 663025.5
838.08 848382.45
837.08 890121.36
836.08 795573.72
835.08 799712.74
834.08 883780.11
833.08 877988.77
832.08 653573.14
831.08 401829.37
830.08 301941.1
829.08 274224.22
828.08 264991.61
827.08 261059.91
826.08 246480.36
825.08 246836.58
824.08 253212.66
823.08 239583.3
822.08 241737.1
821.08 242127.03
820.08 243719.38
819.08 238664.58
818.08 235940.46
817.08 234064.62
816.08 234613.35
815.08 236437.67
814.08 234546.78
813.08 238539.5
812.08 233545.76
811.08 237756.82
810.08 233580.74
809.08 231696.87
808.08 235563.16
807.08 233623.11
806.08 236874.79
805.08 229347.23
804.08 242204.58
803.08 234694.24
802.08 225200.85
801.08 226079.34
800.08 228044.62
799.08 225932.36
798.08 232986.19
797.08 243149.26
796.08 252874.78
795.08 253590.73
794.08 247523.67
793.08 223479.71
792.08 223854.79
791.08 220609.71
790.08 227722.01
789.08 228633.12
788.08 217684.18
787.08 215775.8
786.08 217162.47
785.08 211279.62
784.08 217757.55
783.08 229710.93
782.08 238046.35
781.08 270516
780.08 280404.96
779.08 262656.15
778.08 221698.79
777.08 209800.61
776.08 213304.54
775.08 209558.65
774.08 212853.15
773.08 203842.73
772.08 200980.95
771.08 193960.38
770.08 183147.74
769.08 177116.15
768.08 181703.07
767.08 170698.02
766.08 166824.88
765.08 170670.32
764.08 174315.16
763.08 179490.41
762.08 183698.54
761.08 190262.06
760.08 189492.4
759.08 186850.19
758.08 186982.3
757.08 179283.31
756.08 164028.92
755.08 161241.34
754.08 160456.4
753.08 151706.37
752.08 155553.97
751.08 156803.5
750.08 148880.36
749.08 154287.35
748.08 148077.33
747.08 150035.95
746.08 151373.31
745.08 152253.79
744.08 154374.47
743.08 152747.36
742.08 145111.01
741.08 146312.04
740.08 142601.47
739.08 139707.84
738.08 143723.16
737.08 141750.42
736.08 140762.69
735.08 137325.66
734.08 138173.02
733.08 134615.06
732.08 136427.56
731.08 134585.17
730.08 131890.77
729.08 130808.04
728.08 135129.64
727.08 135790.73
726.08 136438.53
725.08 134101.8
724.08 133017.56
723.08 137805.14
722.08 141153.24
721.08 136743.72
720.08 140852.7
719.08 139979.31
718.08 140732.17
717.08 144902.9
716.08 144982.3
715.08 144442.72
714.08 147058.88
713.08 147969.29
712.08 144073.99
711.08 141192.72
710.08 137561.44
709.08 131233.13
708.08 132656.99
707.08 129371.98
706.08 132308.23
705.08 133571.02
704.08 127769.32
703.08 130709.36
702.08 130114.19
701.08 131705.65
700.08 131969.11
699.08 131874.23
698.08 132261.78
697.08 132734.52
696.08 130076.34
695.08 128320.14
694.08 130000.29
693.08 127965.41
692.08 125925.64
691.08 128875.72
690.08 126776.36
689.08 127082.05
688.08 129010.71
687.08 128423.08
686.08 128238.73
685.08 127926.01
684.08 129702.82
683.08 125560.11
682.08 129810.36
681.08 123813.29
680.08 129042.69
679.08 126438.88
678.08 129734.45
677.08 130775.6
676.08 127884.68
675.08 132249.35
674.08 130822.64
673.08 126034.94
672.08 131072.32
671.08 130129.21
670.08 132221.83
669.08 131798.72
668.08 127573.97
667.08 129511.77
666.08 126005.54
665.08 128858.28
664.08 129937.51
663.08 128428.48
662.08 124643.47
661.08 126149.67
660.08 128146.3
659.08 128612.77
658.08 132487.35
657.08 126020.96
656.08 126360.04
655.08 131417.29
654.08 132298.82
653.08 127252.65
652.08 129912.97
651.08 128175.62
650.08 126290.25
649.08 130524.39
648.08 129554.82
647.08 131022.17
646.08 127170.49
645.08 127506.53
644.08 129373.01
643.08 126701.87
642.08 129154.31
641.08 132844.99
640.08 126924.13
639.08 128325.42
638.08 133321.06
637.08 126190.02
636.08 133805.27
635.08 135807.7
634.08 128630.57
633.08 132257.26
632.08 134881.47
631.08 129512.75
630.08 129193.54
629.08 133885.63
628.08 133574.8
627.08 134223.83
626.08 134852.59
625.08 133883.58
624.08 130455.63
623.08 133206.41
622.08 134517.54
621.08 136792.11
620.08 133208.51
619.08 135840.94
618.08 137026.02
617.08 140285.46
616.08 136423.98
615.08 139763.21
614.08 142022.08
613.08 138413.75
612.08 134449.24
611.08 141392.92
610.08 133975.28
609.08 137229.89
608.08 140647.72
607.08 136335.46
606.08 138843.04
605.08 136710.02
604.08 140857.54
603.08 140167.16
602.08 142262.49
601.08 138423
600.08 140511.33
599.08 140179.11
598.08 142053.4
597.08 145733.46
596.08 141480.63
595.08 140264.57
594.08 145775.31
593.08 142625.19
592.08 145433.71
591.08 140424.01
590.08 142272.44
589.08 143043.6
588.08 142768.75
587.08 139553.96
586.08 146261.17
585.08 146497.95
584.08 137115.63
583.08 144856.12
582.08 142409.51
581.08 146072.66
580.08 144495.35
579.08 140726.17
578.08 145909.65
577.08 148509.47
576.08 148153.78
575.08 145580.01
574.08 148346.2
573.08 146308.36
572.08 144878.05
571.08 143004.47
570.08 146662.4
569.08 145758.64
568.08 148413.39
567.08 143298.48
566.08 152827.65
565.08 148914.57
564.08 152680.3
563.08 145496.14
562.08 155725.78
561.08 153501.43
560.08 156833.77
559.08 157489.23
558.08 157014.77
557.08 156788.91
556.08 156096.83
555.08 151931.74
554.08 145845.94
553.08 145680.7
552.08 149783.11
551.08 146383.92
550.08 142938.47
549.08 140137.94
548.08 150547.39
547.08 146702.85
546.08 146848.72
545.08 144834.63
544.08 146655.98
543.08 144108.08
542.08 139578.92
541.08 141868.58
540.08 123350.04
539.08 116131.55
538.08 122507.71
537.08 114857.35
536.08 113785.67
535.08 113933.78
534.08 127657.78
533.08 170014.89
532.08 260688.26
531.08 349064.09
530.08 369020.46
529.08 367155.71
528.08 295293.52
527.08 159942.74
526.08 105756.61
525.08 93737.49
524.08 92422.14
523.08 90719.61
522.08 93921.18
521.08 91285.92
520.08 93442.38
519.08 91344.49
518.08 91539.1
517.08 91076.03
516.08 90261.06
515.08 93951.68
514.08 93449.88
513.08 92492.72
512.08 90704.11
511.08 91915.24
510.08 90780.77
509.08 95574.88
508.08 92381.87
507.08 91624.71
506.08 90878.5
505.08 89548.68
504.08 89827.87
503.08 92817.01
502.08 92756.41
501.08 88502.28
500.08 89782.01
499.08 94807.47
498.08 93542.85
497.08 95990.93
496.08 95767.28
495.08 90917.65
494.08 94660.14
493.08 90765.74
492.08 92167.98
491.08 93774.61
490.08 88865.11
489.08 93723.55
488.08 91736.16
487.08 90623.03
486.08 93814.84
485.08 91557.46
484.08 93290.32
483.08 91168.26
482.08 92559.98
481.08 91278.29
480.08 92256.6
479.08 94094.03
478.08 90910.49
477.08 90916.87
476.08 93088.74
475.08 94003.16
474.08 89492.56
473.08 91516.83
472.08 89824.4
471.08 93524.63
470.08 90680.38
469.08 93486.67
468.08 92153.89
467.08 92630.39
466.08 86450.77
465.08 89924.68
464.08 92342.26
463.08 93258.99
462.08 93390.37
461.08 91535.37
460.08 93958.39
459.08 98401.89
458.08 95153.26
457.08 97275.7
456.08 97104.85
455.08 93933.14
454.08 93759.75
453.08 94173.1
452.08 95389.61
451.08 94996.61
450.08 97013.91
449.08 95530.47
448.08 96686.71
447.08 97686.37
446.08 99144.68
445.08 97034.95
444.08 99032.27
443.08 98126.2
442.08 98106.09
441.08 94867.84
440.08 98845.87
439.08 96238.22
438.08 97743.76
437.08 97624.12
436.08 105150.62
435.08 99501.17
434.08 97862.43
433.08 100174.97
432.08 99391.18
431.08 100615.98
430.08 103957.9
429.08 102299.06
428.08 98230.55
427.08 102128.21
426.08 102119.99
425.08 105219.66
424.08 101081.9
423.08 98163.27
422.08 97155.99
421.08 102461.92
420.08 101023.26
419.08 101987.79
418.08 107481.32
417.08 103020.64
416.08 108966.02
415.08 108624.54
414.08 105182.65
413.08 103131.16
412.08 101275.91
411.08 103992.21
410.08 102521.73
409.08 103980.1
408.08 103865.85
407.08 106924.49
406.08 103361.91
405.08 102411.46
404.08 105295.57
403.08 107908.62
402.08 104097.02
401.08 109991.6
400.08 115571.78
399.08 117920.71
398.08 115859.09
397.08 114160.24
396.08 111523.41
395.08 105411.65
394.08 106040.59
393.08 104393.48
392.08 101735.46
391.08 104906.41
390.08 102948.01
389.08 99625.1
388.08 101573.39
387.08 102126.22
386.08 104414.1
385.08 103793.52
384.08 98486.55
383.08 100568.92
382.08 104028.03
381.08 103433.69
380.08 102894.63
379.08 102650.39
378.08 107564.7
377.08 102947.6
376.08 105138.82
375.08 106826.93
374.08 105027.92
373.08 107106.4
372.08 109378.24
371.08 102743.45
370.08 102459.79
369.08 101070.5
368.08 109331.58
367.08 103644.76
366.08 107501.99
365.08 107118.39
364.08 109066.02
363.08 111868.76
362.08 102856.4
361.08 108741.95
360.08 109567.14
359.08 107906.03
358.08 104619.95
357.08 106918.07
356.08 103190.88
355.08 109715.57
354.08 106098.78
353.08 106914.82
352.08 112083.42
351.08 111510.23
350.08 109835.22
349.08 108038.75
348.08 109260.26
347.08 108324.91
346.08 111645.47
345.08 112427.07
344.08 106784.3
343.08 109264.1
342.08 111275.75
341.08 113505.06
340.08 109269.79
339.08 114520.62
338.08 110728.63
337.08 111480.83
336.08 116656.16
335.08 113800.58
334.08 115792.67
333.08 110555.35
332.08 117454.41
331.08 113086.92
330.08 113988.22
329.08 115561.31
328.08 110899.96
327.08 117798.34
326.08 113290.19
325.08 116785.55
324.08 119160.52
323.08 115278.61
322.08 119145.22
321.08 112318.37
320.08 118990.8
319.08 119124.66
318.08 121278.81
317.08 120007.79
316.08 120348.04
315.08 119787.01
314.08 121649.08
313.08 122345.2
312.08 123458.38
311.08 119833.33
310.08 124413.87
309.08 119597.71
308.08 120598.06
307.08 124123.75
306.08 121720.74
305.08 119158.13
304.08 121899.87
303.08 120823.62
302.08 124932.63
301.08 124414.2
300.08 124080.81
299.08 120460.43
298.08 121132.52
297.08 122751.23
296.08 117835.17
295.08 123413.57
294.08 122355.39
293.08 123010.1
292.08 123267.12
291.08 123148.38
290.08 126114.04
289.08 137415.75
288.08 138495.86
287.08 136624.09
286.08 150094.55
285.08 176128.46
284.08 168529.57
283.08 134722.57
282.08 123106.97
281.08 124076.21
280.08 127057.93
279.08 130903.93
278.08 133865.67
277.08 134049.26
276.08 140661.56
275.08 142879.48
274.08 146418.49
273.08 148920.8
272.08 138350.09
271.08 133087.59
270.08 131336.78
269.08 127353.97
268.08 124764.69
267.08 122126.3
266.08 125715.53
265.08 121137.53
264.08 125597.14
263.08 125425.31
262.08 126873.95
261.08 121807.39
260.08 129196.91
259.08 121333.76
258.08 122621.65
257.08 124123.33
256.08 117647.11
255.08 123687.07
254.08 120021.33
253.08 121000.43
252.08 124047.69
251.08 124851.88
250.08 125685.69
249.08 127907.1
248.08 133413.31
247.08 132435.16
246.08 124691.53
245.08 123321.86
244.08 126554.25
243.08 127691.48
242.08 126751.85
241.08 128482.15
240.08 126111.48
239.08 130819.98
238.08 131003.75
237.08 137047.41
236.08 148076.9
235.08 154822
234.08 147844.48
233.08 155047.24
232.08 162003.89
231.08 148737.3
230.08 136153.84
229.08 138841.22
228.08 136908.45
227.08 131249.8
226.08 128400.58
225.08 129826.85
224.08 125116.38
223.08 121048.12
222.08 119623.99
221.08 115320.8
220.08 115435.43
219.08 114260.21
218.08 116443.75
217.08 114760.01
216.08 116203.28
215.08 121172.15
214.08 121287.37
213.08 124489.6
212.08 126253.87
211.08 127960.7
210.08 128733.05
209.08 126706.13
208.08 124290.94
207.08 122834.92
206.08 116447.36
205.08 114451.7
204.08 113238.56
203.08 110498.53
202.08 108864.69
201.08 114585.58
200.08 123715.88
199.08 138551.87
198.08 142059.31
197.08 147088.54
196.08 158003.43
195.08 181338.4
194.08 177064.38
193.08 132952.73
192.08 107596.87
191.08 101307.7
190.08 94105.25
189.08 88515.47
188.08 89442.95
187.08 88979.5
186.08 87411.31
185.08 86912.99
184.08 88677.4
183.08 85653.42
182.08 87754.79
181.08 88186.97
180.08 94014.43
179.08 88293.39
178.08 87565.78
177.08 90531.29
176.08 93175.51
175.08 90724.79
174.08 91877.12
173.08 89463.2
172.08 91439.6
171.08 92047.05
170.08 94144.5
169.08 95289.51
168.08 93085.82
167.08 96473.43
166.08 93852.88
165.08 91644.77
164.08 91301.2
163.08 97058.63
162.08 95063.47
161.08 93151.74
160.08 94282.73
159.08 92479.35
158.08 91696.88
157.08 91290.4
156.08 91384.13
155.08 94981.76
154.08 95882.52
153.08 93459.9
152.08 95554.69
151.08 98335.06
150.08 99701.95
149.08 100671.58
148.08 98331.71
147.08 95841.2
146.08 100933.58
145.08 101431.1
144.08 100067.28
143.08 100299.98
142.08 102244.61
141.08 103700.13
140.08 106320.92
139.08 106614.46
138.08 107366.31
137.08 113888.67
136.08 112012.59
135.08 115276.95
134.08 113501.15
133.08 119016.93
132.08 113795.2
131.08 113446.04
130.08 106175.06
129.08 101563.65
128.08 99313.25
127.08 98581.7
126.08 93573.58
125.08 94627.61
124.08 88770.59
123.08 89707.89
122.08 89694.36
121.08 88271.76
120.08 93282.03
119.08 93737.99
118.08 93357.79
117.08 94570.82
116.08 96087.64
115.08 96542.49
114.08 89921.59
113.08 91975.66
112.08 83498
111.08 86225.37
110.08 91379.13
109.08 111329.43
108.08 138579.02
107.08 169237.88
106.08 223285.16
105.08 293543.01
104.08 323794.69
103.08 299718.35
102.08 278526.45
101.08 277323.89
100.08 189210.2
99.08 82444.89
98.08 39627.54
97.08 30951.51
96.08 28336.2
95.08 27362.64
94.08 24809.73
93.08 27167.13
92.08 25007.65
91.08 25951.96
90.08 23749.05
89.08 26298.26
88.08 23999.28
87.08 24176.4
86.08 24117.14
85.08 23919.05
84.08 23869.69
83.08 21221.39
82.08 22999.5
81.08 22305.51
80.08 22299.19
79.08 21839.09
78.08 22757.93
77.08 24022.81
76.08 23523.32
75.08 24003.77
74.08 23048.99
73.08 24501.83
72.08 23301.56
71.08 25312.19
70.08 25337.15
69.08 25317.8
68.08 23095.09
67.08 24710.92
66.08 23897.19
65.08 27354.16
64.08 25485
63.08 30011.75
62.08 35396.34
61.08 36502.61
60.08 32189.33
59.08 24348.66
58.08 19540.94
57.08 19088
56.08 20127.51
55.08 18900.36
54.08 20059.23
53.08 18361.52
52.08 19807
51.08 19746.16
50.08 21520.9
49.08 20865.09
48.08 20429.82
47.08 19858.51
46.08 22176.69
45.08 18935.79
44.08 19454.13
43.08 18856.53
42.08 18692.1
41.08 19293.67
40.08 18150.44
39.08 19275.35
38.08 21336.3
37.08 22000.83
36.08 22453.59
35.08 26813.66
34.08 28961.18
33.08 22711.04
32.08 17701.61
31.08 16906.86
30.08 17031.34
29.08 13920.61
28.08 13484.95
27.08 14912.15
26.08 15058.39
25.08 15780.17
24.08 16265.63
23.08 19563.6
22.08 22343.41
21.08 24922.16
20.08 25606.89
19.08 33877.32
18.08 37902.43
17.08 43192.39
16.08 44384.52
15.08 28387.19
14.08 16241.76
13.08 8024.31
12.08 5353.31
11.08 4666.39
10.08 3824.74
9.08 5125.04
8.08 7091.31
7.08 9004.26
6.08 10670.88
5.08 13419.77
4.08 14041.34
3.08 12970.12
2.08 9821.19
1.08 6911.84
0.08 1506.32
-0.92 767.11
-1.92 610.76
-2.92 399.99
-3.92 197.62
-4.92 113.86
