Samples4Survey LaCo_0607
1219.08 668198.81
1218.08 660713.72
1217.08 671020.5
1216.08 667164.43
1215.08 668471.92
1214.08 670466.79
1213.08 666051.46
1212.08 656410.69
1211.08 670727.94
1210.08 673805.82
1209.08 682876.08
1208.08 677976.17
1207.08 687388.02
1206.08 686049.72
1205.08 678226.21
1204.08 676789.59
1203.08 665751.14
1202.08 678033.66
1201.08 672991.82
1200.08 660508.9
1199.08 666092.08
1198.08 670740.12
1197.08 665932.46
1196.08 661777
1195.08 669330.04
1194.08 654572.48
1193.08 658465.06
1192.08 661561.86
1191.08 665304.8
1190.08 668167.86
1189.08 674569.2
1188.08 666287.76
1187.08 677015.51
1186.08 666406.27
1185.08 667725.01
1184.08 684291
1183.08 681488.05
1182.08 675753.85
1181.08 677054.82
1180.08 687866.81
1179.08 680389.64
1178.08 681488.44
1177.08 683509.95
1176.08 690886.19
1175.08 677338.72
1174.08 687254.33
1173.08 702328.2
1172.08 695776.92
1171.08 682591.54
1170.08 698276.12
1169.08 697095.2
1168.08 696362.62
1167.08 691571.87
1166.08 708934.82
1165.08 703134.89
1164.08 696947.71
1163.08 702133.73
1162.08 704987.83
1161.08 715253.9
1160.08 708774.57
1159.08 694090.08
1158.08 701741.45
1157.08 720226.72
1156.08 718639.61
1155.08 716542.36
1154.08 709526.44
1153.08 721305.93
1152.08 719789.14
1151.08 723468.33
1150.08 726248.21
1149.08 725056.2
1148.08 715699.55
1147.08 720704.73
1146.08 726646.15
1145.08 715266.38
1144.08 726192.26
1143.08 725068.43
1142.08 725847.57
1141.08 731572.24
1140.08 729644.15
1139.08 725833.94
1138.08 727769.03
1137.08 727376.28
1136.08 726202
1135.08 726476.12
1134.08 730096.64
1133.08 745750.62
1132.08 735855.43
1131.08 751349.06
1130.08 759687.3
1129.08 781384.94
1128.08 780593.78
1127.08 793282.88
1126.08 789623.81
1125.08 792429.06
1124.08 773066.02
1123.08 762640.16
1122.08 758705.69
1121.08 743605.9
1120.08 748220.2
1119.08 741834.63
1118.08 732564.79
1117.08 717979.23
1116.08 726074.46
1115.08 729749.58
1114.08 737207.49
1113.08 738843.04
1112.08 732764.92
1111.08 729367.97
1110.08 722451.1
1109.08 728533.32
1108.08 728516.04
1107.08 734179.19
1106.08 735808.74
1105.08 732033.07
1104.08 745956.14
1103.08 739818.59
1102.08 751578.27
1101.08 748812.27
1100.08 747426.07
1099.08 742770.26
1098.08 752978.07
1097.08 751064.91
1096.08 760690.31
1095.08 754251.12
1094.08 755718.18
1093.08 758830.34
1092.08 762687.51
1091.08 764835.68
1090.08 770998.78
1089.08 771576.63
1088.08 778757.65
1087.08 768365.68
1086.08 765664.13
1085.08 766156.05
1084.08 767238.26
1083.08 763220.06
1082.08 778936.38
1081.08 770819.72
1080.08 771711.59
1079.08 767047.99
1078.08 773419.28
1077.08 778265.38
1076.08 772842.06
1075.08 780056.3
1074.08 775867.66
1073.08 776433.53
1072.08 788546.61
1071.08 793063.48
1070.08 787557.3
1069.08 792310.69
1068.08 794233.46
1067.08 802197.02
1066.08 796608.62
1065.08 794125.38
1064.08 787303.91
1063.08 796621.58
1062.08 798801.47
1061.08 808532.97
1060.08 805509.23
1059.08 808471.34
1058.08 808817.88
1057.08 815293.06
1056.08 812862.73
1055.08 817057.08
1054.08 828059.51
1053.08 814314.04
1052.08 815749.77
1051.08 811847.69
1050.08 809269.5
1049.08 819947.14
1048.08 825725.36
1047.08 824983.05
1046.08 828504.31
1045.08 815056.77
1044.08 838483.94
1043.08 828389.44
1042.08 839252.11
1041.08 823229.53
1040.08 841631.5
1039.08 846611.39
1038.08 846921.74
1037.08 841115.56
1036.08 854597.61
1035.08 845517.03
1034.08 848843.98
1033.08 865013.96
1032.08 845727.84
1031.08 855140.57
1030.08 869101.58
1029.08 858706.37
1028.08 855487.81
1027.08 859153.09
1026.08 856275.27
1025.08 849938.78
1024.08 858553.32
1023.08 864380.35
1022.08 879397.66
1021.08 857261.3
1020.08 866767.96
1019.08 875755.83
1018.08 868948.12
1017.08 872243.3
1016.08 872919.55
1015.08 878773
1014.08 889783.54
1013.08 879046.25
1012.08 868366.61
1011.08 880785.58
1010.08 870110.78
1009.08 876401.05
1008.08 880372.29
1007.08 875767
1006.08 889009.81
1005.08 885732.39
1004.08 883115.31
1003.08 879431.46
1002.08 871613.16
1001.08 888412.93
1000.08 886640.87
999.08 889028.74
998.08 898955.07
997.08 915561.31
996.08 905743.58
995.08 906103.77
994.08 910229.65
993.08 927427.55
992.08 907554.65
991.08 917286.49
990.08 905560.63
989.08 909439.73
988.08 903234.66
987.08 903170.42
986.08 898106.76
985.08 901797.79
984.08 901993.09
983.08 895553.65
982.08 911592.68
981.08 922950.82
980.08 917255.95
979.08 924462.6
978.08 937336.33
977.08 936798.07
976.08 943852
975.08 949663.9
974.08 973633.05
973.08 987375.93
972.08 990349.56
971.08 982325.29
970.08 954082.44
969.08 926118.62
968.08 915972.13
967.08 895848.5
966.08 901126.46
965.08 903211.2
964.08 885090.28
963.08 885076.02
962.08 881202.67
961.08 870911.17
960.08 879696.82
959.08 875510.38
958.08 866409.75
957.08 881717.06
956.08 868006.26
955.08 882019.22
954.08 876779.97
953.08 869170.71
952.08 873356.28
951.08 874957.59
950.08 868167.86
949.08 867252.68
948.08 864179.19
947.08 849295.38
946.08 870587.4
945.08 865125.02
944.08 857364.33
943.08 850529.92
942.08 864778
941.08 858856.79
940.08 866702.23
939.08 868385.46
938.08 860826.93
937.08 848818.13
936.08 853837.1
935.08 865748.39
934.08 872495.61
933.08 856980
932.08 863003.23
931.08 861276.03
930.08 867113.79
929.08 877819.81
928.08 875990.77
927.08 892666.09
926.08 878423.31
925.08 887458.19
924.08 875657.3
923.08 877617.99
922.08 871400.39
921.08 876846.27
920.08 875802.46
919.08 869694.59
918.08 873662.69
917.08 876392.21
916.08 881856.57
915.08 879267.73
914.08 876932.04
913.08 877346.18
912.08 888918.23
911.08 881647.68
910.08 886410.62
909.08 893228.82
908.08 881728.65
907.08 884832.63
906.08 905896.73
905.08 909026.49
904.08 905385.83
903.08 907405.17
902.08 906669.57
901.08 921873.99
900.08 913123.65
899.08 910427.12
898.08 925243.23
897.08 921428.9
896.08 923335.1
895.08 931029.65
894.08 929588.83
893.08 924871.68
892.08 936735.46
891.08 930591.46
890.08 946374.67
889.08 923992.02
888.08 947998.74
887.08 953666.39
886.08 949699.84
885.08 948637.49
884.08 958859.25
883.08 952691.61
882.08 967260.71
881.08 974237.81
880.08 959132.46
879.08 959461.51
878.08 961089.34
877.08 956422.81
876.08 955273.47
875.08 968081.05
874.08 955401.4
873.08 956276.89
872.08 958049.89
871.08 961010.84
870.08 970084.52
869.08 973090.13
868.08 992153.42
867.08 987537.13
866.08 1004666.54
865.08 1017450.37
864.08 1013136.04
863.08 1010373.9
862.08 996794.98
861.08 985123.7
860.08 981731.07
859.08 964968.46
858.08 944448.04
857.08 953532.82
856.08 974226.92
855.08 1059626.2
854.08 1133511.53
853.08 1125543.44
852.08 1076086.17
851.08 1112338.29
850.08 1154103.87
849.08 1079606.56
848.08 915377.44
847.08 812608.3
846.08 775383.17
845.08 747461.57
844.08 712441.67
843.08 695195.67
842.08 681066.48
841.08 682875.46
840.08 712212.54
839.08 794673.89
838.08 950430.04
837.08 1069622.21
836.08 1037919.79
835.08 997238.92
834.08 1039344.48
833.08 1081169.48
832.08 924493.24
831.08 686153.84
830.08 555160.96
829.08 510492.46
828.08 494758.3
827.08 477638.8
826.08 468924.71
825.08 454729.98
824.08 459381.02
823.08 462784.15
822.08 451672.5
821.08 455266.42
820.08 443894.86
819.08 458553.94
818.08 453651.08
817.08 449111.6
816.08 457426.65
815.08 443307.71
814.08 448702.4
813.08 437398.25
812.08 437359.77
811.08 444625.46
810.08 449947.21
809.08 442880.71
808.08 450100.01
807.08 451536.24
806.08 461446.61
805.08 459203.26
804.08 460491.22
803.08 462570.4
802.08 461664.83
801.08 455351.15
800.08 451380.04
799.08 455435.59
798.08 471113.72
797.08 498349.16
796.08 516136.03
795.08 527270.87
794.08 509676.62
793.08 468545.29
792.08 435052.6
791.08 426282.99
790.08 437795.25
789.08 436230.95
788.08 443577.51
787.08 442917.87
786.08 444367.28
785.08 450010.92
784.08 456753.7
783.08 477865.42
782.08 515925.72
781.08 564965.51
780.08 627788.91
779.08 601205.93
778.08 480027.8
777.08 383282.19
776.08 357270
775.08 351093.58
774.08 334268.01
773.08 330538.69
772.08 330295.4
771.08 324311.16
770.08 308965.88
769.08 299983.93
768.08 299654.72
767.08 279891.64
766.08 259184.48
765.08 260560.63
764.08 257210.6
763.08 256729.17
762.08 253836.19
761.08 255560.62
760.08 269272.64
759.08 262847.16
758.08 269903.6
757.08 259432.56
756.08 254417.16
755.08 248829.71
754.08 243067.96
753.08 230957.34
752.08 234592.27
751.08 233270.5
750.08 226353.2
749.08 226857.73
748.08 220362.23
747.08 227401.75
746.08 229610.33
745.08 229744.9
744.08 230282.12
743.08 233162.09
742.08 223910.83
741.08 224979.02
740.08 219063.33
739.08 216821.02
738.08 220219.45
737.08 215074.56
736.08 214511.67
735.08 216973.36
734.08 210584.35
733.08 207062.61
732.08 212042.5
731.08 214166.47
730.08 215999.08
729.08 210999.26
728.08 209654.67
727.08 212999.5
726.08 211709.7
725.08 210229.58
724.08 215457.72
723.08 216099.85
722.08 231969.63
721.08 231791.16
720.08 232749.95
719.08 235865.77
718.08 244624.93
717.08 248841.51
716.08 253601.83
715.08 258198.23
714.08 259201.1
713.08 251681.42
712.08 249560.33
711.08 253487.02
710.08 240411.39
709.08 224504.11
708.08 214277.28
707.08 206068.25
706.08 197989.43
705.08 194681.84
704.08 193427.57
703.08 190556.31
702.08 190655.18
701.08 188808.42
700.08 186427.51
699.08 195866.36
698.08 190020.74
697.08 186622.52
696.08 184043.64
695.08 183145.62
694.08 177600.99
693.08 171287.79
692.08 172192.84
691.08 173685.77
690.08 174528.52
689.08 170005.04
688.08 168218.82
687.08 168752.43
686.08 166757.43
685.08 168537.72
684.08 167673.96
683.08 168773.22
682.08 172945.34
681.08 166030.63
680.08 173327.28
679.08 174127.26
678.08 169470.36
677.08 172182.03
676.08 168448.66
675.08 174933.53
674.08 169905.93
673.08 176537.21
672.08 167914.92
671.08 170523.99
670.08 170275.62
669.08 172165.75
668.08 170983.72
667.08 175982.01
666.08 173193.69
665.08 170295.26
664.08 169118.42
663.08 168960.65
662.08 166656.35
661.08 166595.82
660.08 168701.16
659.08 171536.62
658.08 169557.68
657.08 171068.37
656.08 173671.71
655.08 171328.32
654.08 170597.06
653.08 170518.36
652.08 173313.88
651.08 173874.81
650.08 172336.33
649.08 174890.11
648.08 171434.22
647.08 175882.85
646.08 170465.73
645.08 170705.98
644.08 171811.13
643.08 172377.45
642.08 169243.36
641.08 172343.08
640.08 172380.33
639.08 172490.24
638.08 168429.68
637.08 173602.82
636.08 178027.63
635.08 174921.25
634.08 176496.58
633.08 172799.7
632.08 175776.87
631.08 178987.97
630.08 174032.51
629.08 176160.58
628.08 168661.65
627.08 176786.64
626.08 178717.19
625.08 175261.86
624.08 176153.94
623.08 174992.07
622.08 173304.51
621.08 171015.29
620.08 179854.24
619.08 178767.37
618.08 171865.83
617.08 178616.5
616.08 177378.9
615.08 173971.81
614.08 171304.49
613.08 183598.09
612.08 179402.07
611.08 178446.44
610.08 173397.47
609.08 178986.24
608.08 177979.79
607.08 184282.99
606.08 181238.45
605.08 186230.29
604.08 177238.37
603.08 180936.93
602.08 180643.52
601.08 180751.03
600.08 181236.19
599.08 177250.53
598.08 183632.38
597.08 183259.23
596.08 184572.81
595.08 184961.96
594.08 186359.75
593.08 182816.4
592.08 181129.09
591.08 184845.12
590.08 185895.88
589.08 185271.94
588.08 181340.13
587.08 186552.89
586.08 180977.63
585.08 184335.4
584.08 183956.94
583.08 184163.92
582.08 186820.21
581.08 184083.58
580.08 184781.3
579.08 187456.26
578.08 187104.43
577.08 186472.72
576.08 192361.12
575.08 190283.88
574.08 190763.97
573.08 185449.04
572.08 188557.03
571.08 187816.52
570.08 190404.65
569.08 186577.67
568.08 184976.02
567.08 182524.38
566.08 193523.22
565.08 190060.78
564.08 192351.49
563.08 193498.18
562.08 197640.98
561.08 195524.75
560.08 194698.77
559.08 200143.04
558.08 207342.94
557.08 202695.88
556.08 197468.3
555.08 200116.98
554.08 188287.99
553.08 193013.09
552.08 187921.84
551.08 182322.36
550.08 184107.01
549.08 183881.63
548.08 182018.97
547.08 187731.59
546.08 183092.01
545.08 179089.43
544.08 177063.4
543.08 170038.36
542.08 177337.5
541.08 174361.96
540.08 160858.21
539.08 161210.83
538.08 152154.9
537.08 149575.1
536.08 147186.65
535.08 151405.72
534.08 160313.67
533.08 192149.78
532.08 279975.29
531.08 382213.03
530.08 423867.92
529.08 520841.52
528.08 545694.94
527.08 247711.59
526.08 136326.03
525.08 119875.45
524.08 111685.14
523.08 112028.74
522.08 113691.02
521.08 112546.69
520.08 109901.16
519.08 108943.46
518.08 107645.94
517.08 106201.65
516.08 108150.04
515.08 108874.81
514.08 104163.07
513.08 106452.64
512.08 106311.39
511.08 106869.1
510.08 108797.23
509.08 110787.22
508.08 107381.03
507.08 109097.1
506.08 108736.71
505.08 107733.61
504.08 106386.3
503.08 108278.5
502.08 107757.39
501.08 106403.8
500.08 111245.94
499.08 110857.64
498.08 107248.9
497.08 112265.34
496.08 106614.48
495.08 111089.81
494.08 112800.07
493.08 108778.3
492.08 109162.82
491.08 109960.82
490.08 110764.59
489.08 102905.61
488.08 108100.06
487.08 112938.59
486.08 106250.96
485.08 107765.65
484.08 111616.84
483.08 106764.44
482.08 107798.37
481.08 105841.47
480.08 107738.65
479.08 104283.2
478.08 110489.86
477.08 109155.39
476.08 104625.99
475.08 112632.78
474.08 107667.84
473.08 105955.75
472.08 108351.06
471.08 104142.51
470.08 104309.97
469.08 105627.48
468.08 107292.37
467.08 108739.4
466.08 109294.5
465.08 105681.99
464.08 108718.8
463.08 108502.35
462.08 108270.82
461.08 108835.29
460.08 108455.92
459.08 107170.37
458.08 109246.77
457.08 108831.61
456.08 108529.25
455.08 108158.02
454.08 114707.72
453.08 107835.82
452.08 109500.04
451.08 107965.42
450.08 105119.52
449.08 114012.36
448.08 111185.12
447.08 111304.53
446.08 110186.38
445.08 107350.12
444.08 109459.15
443.08 112559.8
442.08 108269.8
441.08 116174.54
440.08 112243.27
439.08 110553.18
438.08 112494.65
437.08 117568.37
436.08 111798.25
435.08 112027.48
434.08 114659.9
433.08 115694.52
432.08 112899.38
431.08 114347.43
430.08 111125.33
429.08 116114.4
428.08 114615.71
427.08 115097.25
426.08 114095.6
425.08 117005.54
424.08 113845.2
423.08 116696.52
422.08 113319.72
421.08 112910.67
420.08 114008.13
419.08 114523.91
418.08 114738.65
417.08 115359.66
416.08 117052.77
415.08 114833.05
414.08 115903.05
413.08 117597.58
412.08 116034.99
411.08 114772.25
410.08 114438.11
409.08 114534.95
408.08 118800.56
407.08 119563.41
406.08 117570.87
405.08 118693.32
404.08 118578.61
403.08 118027.09
402.08 117351.82
401.08 116347.84
400.08 120763.93
399.08 127748.1
398.08 127055.13
397.08 124338.09
396.08 120072.89
395.08 118175.57
394.08 117691.77
393.08 118143.14
392.08 115632.75
391.08 116522.44
390.08 117885.15
389.08 116706.63
388.08 115233.35
387.08 114717.72
386.08 116522.73
385.08 113263.16
384.08 115342
383.08 115489.65
382.08 112259.94
381.08 120064.59
380.08 116293.3
379.08 120312.65
378.08 118311.43
377.08 118645.15
376.08 119397.02
375.08 117565.63
374.08 120369.82
373.08 121653.13
372.08 115989.14
371.08 116782.23
370.08 118663.35
369.08 119805.54
368.08 118908.92
367.08 120066.26
366.08 117878.1
365.08 114767.6
364.08 118455.03
363.08 120123.04
362.08 120187.46
361.08 120859.37
360.08 118631.02
359.08 122689.79
358.08 122697.19
357.08 126449.23
356.08 121433.09
355.08 122042.06
354.08 120808.68
353.08 118885.49
352.08 126713.05
351.08 125425.96
350.08 124633.61
349.08 124515.96
348.08 124819.86
347.08 126384.78
346.08 127120.6
345.08 124908.97
344.08 124200.78
343.08 127105.49
342.08 127454.44
341.08 119748.17
340.08 125977.97
339.08 125260.84
338.08 129687.09
337.08 124823.53
336.08 124803.14
335.08 124366.53
334.08 124411.49
333.08 125629.44
332.08 127939.64
331.08 128946.02
330.08 129874.46
329.08 126767.78
328.08 136017.01
327.08 131688.95
326.08 132826.56
325.08 131131.07
324.08 128951.81
323.08 130289.17
322.08 132557.56
321.08 134992.14
320.08 135371.79
319.08 129042.72
318.08 134929.95
317.08 132655.92
316.08 133952.07
315.08 135370.11
314.08 131417.49
313.08 138873.64
312.08 133420.51
311.08 136512.97
310.08 130963.05
309.08 142648.17
308.08 135883.5
307.08 135213.92
306.08 136736.73
305.08 137726.45
304.08 138580.05
303.08 136881.9
302.08 134693.1
301.08 138131.52
300.08 140394.7
299.08 136240.94
298.08 135720.95
297.08 136035.05
296.08 134989.48
295.08 136478.01
294.08 139296.91
293.08 130811.28
292.08 132285.61
291.08 138846.85
290.08 139788.38
289.08 149801.3
288.08 150372.44
287.08 153289.3
286.08 176588.56
285.08 213953.63
284.08 214515.82
283.08 167721.95
282.08 144695.6
281.08 137873.77
280.08 143606.23
279.08 144554.42
278.08 151640.23
277.08 154795
276.08 156373.6
275.08 159838.66
274.08 162282.44
273.08 160610.26
272.08 155964.72
271.08 143859.03
270.08 146647.06
269.08 140507.09
268.08 139877.2
267.08 139015.96
266.08 137600.39
265.08 135896.72
264.08 134438.13
263.08 133111.78
262.08 139973.68
261.08 133275.86
260.08 135366.05
259.08 135871.85
258.08 143064.09
257.08 135524.31
256.08 140009.66
255.08 136964.49
254.08 138396.99
253.08 138794.8
252.08 140310.58
251.08 141938.54
250.08 138201
249.08 136079.02
248.08 138850.42
247.08 136689.14
246.08 147747.62
245.08 140779.79
244.08 137264.2
243.08 138937.08
242.08 140108.38
241.08 140168.63
240.08 147399.63
239.08 142299.44
238.08 151037.35
237.08 150662.27
236.08 152990.41
235.08 156997.7
234.08 161511.77
233.08 157319.38
232.08 155358.82
231.08 157612.31
230.08 149612.97
229.08 155548.59
228.08 150142.33
227.08 151962.33
226.08 149466.84
225.08 142238.04
224.08 143726.54
223.08 136986.05
222.08 139042.39
221.08 134210.21
220.08 134152.28
219.08 130628.6
218.08 134310.11
217.08 133704.16
216.08 131803.51
215.08 137370.61
214.08 143807.75
213.08 146286.27
212.08 144191.21
211.08 147499.03
210.08 145871.9
209.08 143560
208.08 143826.88
207.08 141349.82
206.08 140496.92
205.08 139344.1
204.08 135652.67
203.08 134325.37
202.08 131048.41
201.08 141028.65
200.08 147257.69
199.08 158254.78
198.08 173317.51
197.08 176569.05
196.08 181827.82
195.08 207832.25
194.08 210660.12
193.08 171261.76
192.08 131850.46
191.08 116005.3
190.08 112763.41
189.08 108254.4
188.08 109530.48
187.08 108356.65
186.08 106849.9
185.08 105619.39
184.08 107116.74
183.08 113946.66
182.08 111332.74
181.08 110265.52
180.08 112933.84
179.08 112442.79
178.08 110326.67
177.08 111170.32
176.08 112851.2
175.08 111787.78
174.08 110929.93
173.08 111182.2
172.08 114175.42
171.08 115689.35
170.08 117353
169.08 115754.43
168.08 115255.49
167.08 114387.16
166.08 118279.07
165.08 118039.9
164.08 121133.96
163.08 118935.74
162.08 115855.31
161.08 116018.09
160.08 113976.72
159.08 115391.36
158.08 117432.57
157.08 120512.86
156.08 116690.76
155.08 116049.07
154.08 119400.74
153.08 122905.67
152.08 120309.93
151.08 121258.26
150.08 123029.2
149.08 120979.6
148.08 125392.87
147.08 126561.22
146.08 121669.4
145.08 126419.75
144.08 125418.74
143.08 130196.98
142.08 129414.98
141.08 133596.28
140.08 138455.45
139.08 136127.29
138.08 139114.31
137.08 142813.61
136.08 141824.44
135.08 150634.04
134.08 148744.93
133.08 151104.42
132.08 150059.52
131.08 144261.11
130.08 137999.35
129.08 137683.69
128.08 132807.86
127.08 128669.45
126.08 124174.74
125.08 121814.64
124.08 118496.2
123.08 116202.51
122.08 123620.44
121.08 120123.52
120.08 122388.93
119.08 117389.48
118.08 121426.08
117.08 124344.28
116.08 123784.36
115.08 130177.33
114.08 123795.21
113.08 124162.5
112.08 121707.27
111.08 124692.78
110.08 131976.57
109.08 152831.22
108.08 184155.29
107.08 220581.29
106.08 261331.04
105.08 340678.41
104.08 406922.79
103.08 376505.72
102.08 351733.47
101.08 377857.96
100.08 262290.6
99.08 122202.44
98.08 71557.88
97.08 57897.72
96.08 55849.82
95.08 52149.25
94.08 51837.18
93.08 48244.6
92.08 49464.5
91.08 52893.34
90.08 48092.7
89.08 50433.53
88.08 48314.49
87.08 47041.19
86.08 49327.5
85.08 49697.26
84.08 48391.89
83.08 46949.66
82.08 48773.8
81.08 48743.78
80.08 50216.91
79.08 50241.28
78.08 51988.31
77.08 47861.42
76.08 50040.22
75.08 52704.57
74.08 51325.13
73.08 51184.45
72.08 53978.52
71.08 57401.44
70.08 55632.15
69.08 54830.79
68.08 53984.48
67.08 52292.99
66.08 56238.89
65.08 61224.25
64.08 64660.71
63.08 74134.9
62.08 87818.97
61.08 97482.15
60.08 95660.75
59.08 72111.09
58.08 44865.97
57.08 34126.02
56.08 30246.04
55.08 28667.29
54.08 31234.61
53.08 27980.79
52.08 27877.76
51.08 27936.95
50.08 26917.77
49.08 27640.24
48.08 25096.52
47.08 29198.66
46.08 27424.5
45.08 27094.55
44.08 28523.22
43.08 27009.78
42.08 24568.59
41.08 25714.75
40.08 25397.8
39.08 25651.28
38.08 27928.87
37.08 30655.94
36.08 30181.17
35.08 32425.73
34.08 38812.88
33.08 33734.32
32.08 25481.21
31.08 22226.9
30.08 22018.13
29.08 19654.26
28.08 21931.19
27.08 22221.53
26.08 19403.47
25.08 22483.96
24.08 25830.03
23.08 30705.92
22.08 33617.07
21.08 39523.69
20.08 44063.31
19.08 43787.57
18.08 47767.09
17.08 50518.4
16.08 61876.57
15.08 45681.71
14.08 21804.47
13.08 12247.18
12.08 12578.04
11.08 10810.21
10.08 9756.52
9.08 11448.66
8.08 14687.52
7.08 15106
6.08 21872.81
5.08 26632.5
4.08 23831.09
3.08 23144.78
2.08 21030.9
1.08 16589.41
0.08 9505.73
-0.92 1997.91
-1.92 1247.57
-2.92 567.75
-3.92 629.85
-4.92 453.43
