Samples4Survey LaCo_0203
1153.08 750883.42
1152.08 755889.92
1151.08 758480.52
1150.08 757473.66
1149.08 759253.35
1148.08 755427.89
1147.08 746707.28
1146.08 751517.68
1145.08 738904.78
1144.08 754540.44
1143.08 767883.95
1142.08 759528.37
1141.08 755487.63
1140.08 758527.58
1139.08 751059.69
1138.08 762338.67
1137.08 775547.38
1136.08 757639.26
1135.08 767835.29
1134.08 766799.33
1133.08 779798.11
1132.08 772753.14
1131.08 792124.95
1130.08 811290.62
1129.08 837148.95
1128.08 832393.66
1127.08 831788.17
1126.08 841498.1
1125.08 835251.07
1124.08 816783.03
1123.08 787455.39
1122.08 780868.85
1121.08 764316.23
1120.08 748679.47
1119.08 743244.82
1118.08 742678.5
1117.08 742858.79
1116.08 740680.28
1115.08 736276.89
1114.08 731897.74
1113.08 744711.14
1112.08 737417.9
1111.08 738674.13
1110.08 728295.81
1109.08 748077.08
1108.08 738408.78
1107.08 735627.51
1106.08 740560
1105.08 751634.87
1104.08 745690.18
1103.08 740739.77
1102.08 744621.94
1101.08 749439.08
1100.08 754466.34
1099.08 742675.46
1098.08 760318.65
1097.08 759364.42
1096.08 761102.46
1095.08 759801.88
1094.08 757976.12
1093.08 758768.67
1092.08 768489.1
1091.08 760994.86
1090.08 757710.64
1089.08 747424.77
1088.08 757759.32
1087.08 761871.71
1086.08 774681.97
1085.08 766538.03
1084.08 764250.27
1083.08 769827.56
1082.08 758173.8
1081.08 766707.73
1080.08 763208.93
1079.08 770538.13
1078.08 767169.47
1077.08 769506.03
1076.08 781075.42
1075.08 781107.32
1074.08 775899.06
1073.08 777599.81
1072.08 778901.88
1071.08 801196.8
1070.08 792633.01
1069.08 786349.6
1068.08 782601.14
1067.08 779568.9
1066.08 784594.1
1065.08 779779.98
1064.08 792234.42
1063.08 789887.7
1062.08 785802.42
1061.08 801226.27
1060.08 790032.68
1059.08 793988.15
1058.08 787548.69
1057.08 788406.74
1056.08 807334.87
1055.08 796312.51
1054.08 801983.03
1053.08 794891.15
1052.08 802872.38
1051.08 803426.47
1050.08 799571.65
1049.08 807256.52
1048.08 800037.47
1047.08 798691.48
1046.08 818908.64
1045.08 800216.69
1044.08 795082.56
1043.08 807619.25
1042.08 805491.14
1041.08 811472.36
1040.08 805897.79
1039.08 827207.52
1038.08 820835.82
1037.08 826428.52
1036.08 825430.83
1035.08 825866.7
1034.08 834503.83
1033.08 840161.07
1032.08 827321.31
1031.08 833067.07
1030.08 827508.54
1029.08 824976.2
1028.08 829174.28
1027.08 832556.78
1026.08 820310.06
1025.08 842434.84
1024.08 823021.88
1023.08 830873.86
1022.08 837028.01
1021.08 829681.21
1020.08 833992.1
1019.08 830752.6
1018.08 829669.92
1017.08 841104.58
1016.08 833832.46
1015.08 836522.89
1014.08 828967.25
1013.08 835718.47
1012.08 849104.58
1011.08 844682.36
1010.08 854549.3
1009.08 842430.77
1008.08 833660.53
1007.08 842945.2
1006.08 844951.69
1005.08 841699.99
1004.08 841003.27
1003.08 849390.02
1002.08 854532.95
1001.08 851194.16
1000.08 856918.4
999.08 856964.06
998.08 857437.72
997.08 865588.84
996.08 870929.34
995.08 875185.18
994.08 866217.08
993.08 875710.76
992.08 863959.98
991.08 863462.47
990.08 870332.34
989.08 863361.88
988.08 847054.33
987.08 853227.82
986.08 858565.04
985.08 852969.38
984.08 863477.74
983.08 860742.03
982.08 858277.36
981.08 859211.59
980.08 866758.04
979.08 876913.02
978.08 870280.45
977.08 878051.7
976.08 897693.81
975.08 912957.81
974.08 934527.79
973.08 954349.09
972.08 952896.06
971.08 922621.58
970.08 883223.38
969.08 873904.38
968.08 862535.15
967.08 854150.46
966.08 844465.41
965.08 830282.08
964.08 829888.27
963.08 823985.27
962.08 817386.46
961.08 807917.94
960.08 815050.31
959.08 813658.17
958.08 818808.52
957.08 804889.98
956.08 806062.18
955.08 812146.62
954.08 819075.61
953.08 818230.63
952.08 809193.18
951.08 820103.43
950.08 796954.51
949.08 802860.45
948.08 790295.7
947.08 797105.6
946.08 795937.29
945.08 783605.54
944.08 788887.66
943.08 792986.02
942.08 799838.63
941.08 810830.22
940.08 792304.13
939.08 782768.88
938.08 781141.01
937.08 786595.41
936.08 778845.69
935.08 804598.89
934.08 785673.91
933.08 781993.45
932.08 792848.73
931.08 780493.92
930.08 798267.9
929.08 780209.8
928.08 791073.81
927.08 801447.19
926.08 808604.96
925.08 795975.87
924.08 797540.5
923.08 794267.47
922.08 806192.22
921.08 803447.22
920.08 791008.52
919.08 791176.29
918.08 791682.47
917.08 818534.12
916.08 803550.69
915.08 808860.25
914.08 813312.84
913.08 804866.13
912.08 816361.68
911.08 814803.2
910.08 812589.81
909.08 829268.76
908.08 814963.96
907.08 822513.73
906.08 824900.92
905.08 838636.49
904.08 853898.62
903.08 829481.09
902.08 843596.28
901.08 843383.1
900.08 846130.76
899.08 855018.82
898.08 854658.16
897.08 858156.16
896.08 869201.77
895.08 849588.43
894.08 870193.24
893.08 868604.09
892.08 870123.92
891.08 870782.53
890.08 874725.13
889.08 881679.24
888.08 878575.08
887.08 890041.33
886.08 899225.66
885.08 892142.53
884.08 889857.14
883.08 895584.08
882.08 905807.13
881.08 899467.21
880.08 890388.6
879.08 898904.18
878.08 888683.72
877.08 887953.57
876.08 897670.6
875.08 897561.98
874.08 899962.98
873.08 903056.98
872.08 909927.68
871.08 898691.53
870.08 911758.08
869.08 946512.7
868.08 943803.53
867.08 958497.57
866.08 964466.88
865.08 986754.35
864.08 998588.29
863.08 965209.55
862.08 966939.84
861.08 941574.23
860.08 915963.09
859.08 905179.05
858.08 889799.89
857.08 922130.34
856.08 994436.47
855.08 1096314.65
854.08 1141266.54
853.08 1079068.13
852.08 1084455.01
851.08 1147034.3
850.08 1129393.69
849.08 952448.88
848.08 787936.79
847.08 718803.86
846.08 684531.53
845.08 651029.69
844.08 617935.23
843.08 596186.29
842.08 591763.46
841.08 592108.93
840.08 676764.09
839.08 831408.54
838.08 1021482.27
837.08 1044674.37
836.08 965985.74
835.08 970067.54
834.08 1049370.49
833.08 994607.93
832.08 714717.36
831.08 497446.03
830.08 413428.68
829.08 388557.69
828.08 375882.2
827.08 365506.99
826.08 348595.27
825.08 353044.55
824.08 354202.09
823.08 349261.1
822.08 345438.77
821.08 347758.69
820.08 345109.43
819.08 346821.04
818.08 341742.49
817.08 335842.44
816.08 344531.35
815.08 331961.27
814.08 335183.8
813.08 337415.3
812.08 334276.15
811.08 339534.85
810.08 334048.98
809.08 332166.75
808.08 339171.81
807.08 336779.45
806.08 337211.68
805.08 328848.42
804.08 327335.54
803.08 325964.42
802.08 307031.21
801.08 322907.04
800.08 321311.81
799.08 328492.41
798.08 330561.86
797.08 349857.95
796.08 375025.42
795.08 385085.25
794.08 354261.21
793.08 324302.74
792.08 321043.94
791.08 318712.76
790.08 313924.14
789.08 312906.22
788.08 302397.12
787.08 290805.57
786.08 289011.99
785.08 302903.14
784.08 312280.34
783.08 326885.3
782.08 362297.76
781.08 406330.57
780.08 446793.71
779.08 390808.74
778.08 305529.28
777.08 282895.59
776.08 269986.04
775.08 272079.26
774.08 261876.4
773.08 262574
772.08 260460.43
771.08 253422.34
770.08 240226.13
769.08 233678.39
768.08 216081.72
767.08 215193.06
766.08 208275.96
765.08 209437.83
764.08 211231.47
763.08 207691.37
762.08 216867.74
761.08 224086.07
760.08 226796.58
759.08 222555.54
758.08 218479.38
757.08 213146.02
756.08 202507.26
755.08 195020.83
754.08 189000.24
753.08 185031.33
752.08 185047.28
751.08 181484.28
750.08 178625.55
749.08 171049.06
748.08 184714.82
747.08 179285.18
746.08 185212.6
745.08 184635.21
744.08 186361.9
743.08 185234.84
742.08 181411.08
741.08 173185.72
740.08 169412.6
739.08 170761.37
738.08 164560.07
737.08 168894.43
736.08 167857.23
735.08 166079.41
734.08 164381.01
733.08 165607.75
732.08 161407.53
731.08 166050.85
730.08 162760.24
729.08 168165.33
728.08 165861.63
727.08 163352.63
726.08 167797.64
725.08 166477.58
724.08 165098.29
723.08 166335.81
722.08 171545.77
721.08 171267.16
720.08 168994.69
719.08 174886.22
718.08 183322.33
717.08 184272.51
716.08 189129.5
715.08 186027.42
714.08 186889.67
713.08 184360.02
712.08 185754.97
711.08 178269.99
710.08 179782.27
709.08 166402.45
708.08 156642.88
707.08 157780.94
706.08 154908.37
705.08 149493.33
704.08 153079.65
703.08 152779.88
702.08 147749.07
701.08 152103.19
700.08 153928.07
699.08 155431.32
698.08 148143.02
697.08 146775.83
696.08 149824.43
695.08 146460.75
694.08 146487.39
693.08 142379.35
692.08 145371.73
691.08 137317.32
690.08 138852
689.08 139907.6
688.08 142034.18
687.08 138555.68
686.08 139859.95
685.08 143221.04
684.08 143699.71
683.08 143912.78
682.08 134683.37
681.08 141540.29
680.08 144005.23
679.08 141755.49
678.08 147246.87
677.08 147615.26
676.08 137981.15
675.08 145786.72
674.08 146213.75
673.08 147332.46
672.08 142688.34
671.08 140613.19
670.08 143609
669.08 140608.68
668.08 145674.98
667.08 141667.6
666.08 145548.78
665.08 144527.55
664.08 144364.85
663.08 144759.81
662.08 137776.93
661.08 140049.84
660.08 143647.72
659.08 137460.34
658.08 146489.71
657.08 139716.28
656.08 139435.47
655.08 143378.14
654.08 145648.94
653.08 140190.91
652.08 139121.77
651.08 142389.3
650.08 146293.86
649.08 141291.19
648.08 146048.76
647.08 145441.09
646.08 149775.13
645.08 143899.73
644.08 142330.92
643.08 141588.92
642.08 143695.45
641.08 146292.82
640.08 147284.54
639.08 143802.13
638.08 141014.69
637.08 144343.95
636.08 144534.89
635.08 146820.04
634.08 146213.7
633.08 146038.29
632.08 146870.45
631.08 146804.99
630.08 147240.23
629.08 142305.67
628.08 146181.74
627.08 148117.49
626.08 147125.92
625.08 149403.24
624.08 152512.05
623.08 149483.81
622.08 147914.02
621.08 146052.26
620.08 150602.18
619.08 147444.07
618.08 149250.8
617.08 146320.99
616.08 151176.24
615.08 147698.35
614.08 149295.53
613.08 152384.51
612.08 151000.56
611.08 153879.87
610.08 150502.08
609.08 150366.51
608.08 155816.42
607.08 149119.3
606.08 155045.34
605.08 153444.7
604.08 152957.57
603.08 150752.31
602.08 152065
601.08 151069.65
600.08 156791.09
599.08 152725.56
598.08 153561.41
597.08 151745.35
596.08 154837.72
595.08 155151.2
594.08 155695.08
593.08 156286.33
592.08 156259.11
591.08 160976.71
590.08 159018.72
589.08 156431.28
588.08 154261.83
587.08 162150.92
586.08 157713.17
585.08 156393.54
584.08 155690.61
583.08 163373.86
582.08 160354.12
581.08 154417.05
580.08 160145.71
579.08 162165.5
578.08 158519.5
577.08 163196.72
576.08 159059.61
575.08 155446.46
574.08 159495.48
573.08 156274.07
572.08 157536.25
571.08 165641.84
570.08 164334.03
569.08 170264.37
568.08 158499.25
567.08 162437.52
566.08 162962.12
565.08 168792.33
564.08 165839.98
563.08 169319.84
562.08 166556.21
561.08 171081.28
560.08 173472.58
559.08 176591.73
558.08 175123.94
557.08 167667.31
556.08 169991.66
555.08 167450.76
554.08 157654.59
553.08 162135.32
552.08 152850.46
551.08 156935.9
550.08 158411.21
549.08 158674.7
548.08 163436.14
547.08 166710.71
546.08 162973.01
545.08 165884.78
544.08 157393.8
543.08 157951.99
542.08 157672.29
541.08 148933.15
540.08 144603.11
539.08 136551.7
538.08 129683.33
537.08 125189.79
536.08 127802.7
535.08 139293.75
534.08 157065.13
533.08 198442.03
532.08 258827.04
531.08 329594.17
530.08 455630.62
529.08 536149.11
528.08 326947.96
527.08 149129.04
526.08 108088.17
525.08 104907.26
524.08 105065.46
523.08 98776.57
522.08 98416.73
521.08 94992.93
520.08 93345.43
519.08 97868.74
518.08 98601.36
517.08 98549.84
516.08 95873.14
515.08 100136.38
514.08 100879.95
513.08 99163.38
512.08 99682.84
511.08 102986.03
510.08 100607.46
509.08 100400.77
508.08 104718.57
507.08 99354.49
506.08 99779.95
505.08 101481.78
504.08 100763.95
503.08 99117.64
502.08 98038.01
501.08 99748.78
500.08 98041.05
499.08 96894.72
498.08 106283.64
497.08 103497.31
496.08 101953.92
495.08 102722.3
494.08 105084.75
493.08 97407.07
492.08 92600.13
491.08 96793.94
490.08 98677.08
489.08 96385.58
488.08 98207.52
487.08 102631.17
486.08 99256.82
485.08 99196.73
484.08 97610.04
483.08 101814
482.08 100151.21
481.08 97695.68
480.08 95534.74
479.08 99381.06
478.08 97828.92
477.08 95225.96
476.08 101431.67
475.08 100547.14
474.08 99868.44
473.08 103729.51
472.08 101707.91
471.08 98739.94
470.08 97373.22
469.08 101740.67
468.08 102212.86
467.08 97296.62
466.08 98705.44
465.08 100908.17
464.08 101581.65
463.08 105520.2
462.08 101438.31
461.08 101762.42
460.08 101016.53
459.08 103073.54
458.08 97882.53
457.08 99475.05
456.08 106306.5
455.08 98599.09
454.08 101881.91
453.08 104460.62
452.08 99889.19
451.08 105625.11
450.08 102019.66
449.08 103948.77
448.08 104973.58
447.08 106384.49
446.08 104343.82
445.08 103787.3
444.08 104374.14
443.08 103820.51
442.08 107868.66
441.08 101108.26
440.08 107732.74
439.08 106111.3
438.08 109866.49
437.08 110177.4
436.08 105939.82
435.08 107527.16
434.08 110113.04
433.08 107711.49
432.08 106094.19
431.08 108775.37
430.08 108139.55
429.08 109322.92
428.08 113722.56
427.08 109002.46
426.08 108253.75
425.08 110750.9
424.08 106222.57
423.08 110383.07
422.08 112003.39
421.08 104776.57
420.08 111858.11
419.08 106850.78
418.08 116667.14
417.08 117321.35
416.08 121742.31
415.08 120685.95
414.08 120701.16
413.08 111102.37
412.08 114488.99
411.08 115364.93
410.08 109587.65
409.08 107680.73
408.08 115673.02
407.08 113133.18
406.08 113591.93
405.08 109581.35
404.08 112227.64
403.08 111083.28
402.08 113852.02
401.08 114392.53
400.08 121260.36
399.08 127713.8
398.08 137300.85
397.08 125326.04
396.08 117093.95
395.08 114482.98
394.08 112455.07
393.08 110886.05
392.08 110208.17
391.08 110017.35
390.08 106765.96
389.08 106169.29
388.08 111102.61
387.08 112057.1
386.08 110247.93
385.08 108659.99
384.08 108399.92
383.08 107419.37
382.08 105886.58
381.08 107313.96
380.08 112401.76
379.08 108595.42
378.08 109562.13
377.08 113258.13
376.08 111464.14
375.08 109471.42
374.08 113101.64
373.08 114477.54
372.08 109606.67
371.08 112691.88
370.08 108973.56
369.08 111729.44
368.08 113785.45
367.08 111318.85
366.08 109386.08
365.08 116697.06
364.08 113946.15
363.08 113612.34
362.08 115970.12
361.08 110179.18
360.08 113802.95
359.08 116915.56
358.08 113054.37
357.08 112916.15
356.08 112384.27
355.08 116493.71
354.08 118642.24
353.08 117565.98
352.08 119215.94
351.08 113420.18
350.08 112346.55
349.08 113267.07
348.08 117971.92
347.08 111425.23
346.08 121123.63
345.08 115607.83
344.08 115303.46
343.08 111849.28
342.08 115166.99
341.08 115650.14
340.08 121467.39
339.08 115262.34
338.08 115549.99
337.08 119144.72
336.08 121096.16
335.08 116053.49
334.08 115632.89
333.08 116895.99
332.08 119639.65
331.08 119118.53
330.08 120280.71
329.08 118741.41
328.08 125388.45
327.08 122181.69
326.08 119857.99
325.08 122773.89
324.08 124615.41
323.08 124706.1
322.08 122161
321.08 128233.16
320.08 122512.3
319.08 123204.73
318.08 124796.7
317.08 125170.39
316.08 122913.22
315.08 124102.72
314.08 125504.54
313.08 122952.47
312.08 126086.71
311.08 126389.14
310.08 126207.17
309.08 123649.68
308.08 124901.14
307.08 124608.9
306.08 124649.57
305.08 126128.6
304.08 127926.23
303.08 128164.49
302.08 132720.84
301.08 128163.64
300.08 123908
299.08 128454.76
298.08 125251.56
297.08 122346.78
296.08 127538.18
295.08 127267.68
294.08 126560.29
293.08 129306.01
292.08 123431.54
291.08 127664.79
290.08 134567.57
289.08 140934.95
288.08 141232.13
287.08 144406.02
286.08 164300.24
285.08 184545.1
284.08 171448.04
283.08 137131.56
282.08 134606.53
281.08 131519.2
280.08 135487.26
279.08 141445.81
278.08 147975.28
277.08 142352.68
276.08 146823.77
275.08 153433.16
274.08 157106.2
273.08 152443.24
272.08 148907
271.08 140096.86
270.08 137422.92
269.08 134113.93
268.08 134754.07
267.08 130615.29
266.08 130269.64
265.08 133839.13
264.08 133056.49
263.08 134077.26
262.08 132056.56
261.08 134210.25
260.08 134205.47
259.08 131751.49
258.08 132072.86
257.08 129177.54
256.08 132288.63
255.08 133208.3
254.08 136261.61
253.08 130426.01
252.08 131578.84
251.08 133327.33
250.08 130125.73
249.08 135451.49
248.08 137875.62
247.08 138663.62
246.08 137255.3
245.08 136781.24
244.08 138248.42
243.08 131643.49
242.08 130214.39
241.08 135912.67
240.08 138117.71
239.08 136796.29
238.08 138854.55
237.08 145629.18
236.08 167924.54
235.08 175839.91
234.08 155834.29
233.08 176611.22
232.08 183526.66
231.08 156905.99
230.08 144533.36
229.08 141243.68
228.08 142434.25
227.08 131866.09
226.08 133358.28
225.08 131733.03
224.08 124340.67
223.08 123315.74
222.08 123326.12
221.08 120462.36
220.08 121416.05
219.08 117927.17
218.08 116728.19
217.08 123698.64
216.08 120652.2
215.08 125408.12
214.08 131097.86
213.08 136383.49
212.08 132917.78
211.08 133154.86
210.08 132002.18
209.08 132295.67
208.08 132915
207.08 125837.71
206.08 128755
205.08 120153.87
204.08 122165.14
203.08 119321.03
202.08 120776.36
201.08 125486.31
200.08 139156.63
199.08 146339.99
198.08 159288.97
197.08 162859.89
196.08 190874.71
195.08 199671.69
194.08 174172.64
193.08 123946.18
192.08 108897.33
191.08 103116.19
190.08 96170.71
189.08 95274.25
188.08 94652.46
187.08 95445.51
186.08 90347.86
185.08 95830.98
184.08 95767.9
183.08 92919.32
182.08 94524.37
181.08 94875.57
180.08 97635.2
179.08 99730.61
178.08 96335.23
177.08 95879.75
176.08 97342.81
175.08 95632.77
174.08 97934.65
173.08 94208.44
172.08 97048.71
171.08 102266.47
170.08 97775.87
169.08 100738.25
168.08 98228.66
167.08 102508.78
166.08 98749.84
165.08 96025.92
164.08 98808.39
163.08 100616.19
162.08 101041.39
161.08 100495.86
160.08 103844.74
159.08 98589.09
158.08 96672.96
157.08 99173.38
156.08 100232.88
155.08 104695.85
154.08 99282.85
153.08 104619.11
152.08 101115.31
151.08 105587.37
150.08 105029.47
149.08 100798.64
148.08 107085.77
147.08 106246.91
146.08 108040.34
145.08 105305.89
144.08 110504.39
143.08 114396.08
142.08 118708.61
141.08 117527.76
140.08 114603.73
139.08 119209.19
138.08 121121.96
137.08 120160.65
136.08 124969
135.08 126507.84
134.08 124495.6
133.08 123022.63
132.08 125139.95
131.08 118464.31
130.08 112378.58
129.08 106067.85
128.08 105304.43
127.08 104463.54
126.08 96648.26
125.08 102755.02
124.08 103951.86
123.08 97691.95
122.08 89878.58
121.08 100983
120.08 97952.09
119.08 98429.29
118.08 107583.2
117.08 107330.84
116.08 105648.56
115.08 106018.6
114.08 107125.99
113.08 102888.64
112.08 100826.5
111.08 100771.35
110.08 120426.07
109.08 141476.71
108.08 166288.93
107.08 206954.94
106.08 284482.35
105.08 351093.57
104.08 348126.23
103.08 317684.18
102.08 335055.4
101.08 285336.33
100.08 148795.54
99.08 68974.64
98.08 49166.21
97.08 43009.74
96.08 41633.54
95.08 41182.44
94.08 37619.16
93.08 36250.02
92.08 37148.19
91.08 36304.12
90.08 34029.66
89.08 36673.65
88.08 33628.05
87.08 34254.92
86.08 34322.5
85.08 32728.84
84.08 34939.21
83.08 33713.84
82.08 33325.01
81.08 34806.93
80.08 32398.88
79.08 34931.1
78.08 35586.58
77.08 36068.66
76.08 35404.14
75.08 34906.81
74.08 35282.2
73.08 37956.8
72.08 38503.31
71.08 40598.29
70.08 35615.74
69.08 38109.09
68.08 37604.07
67.08 38177.56
66.08 38800.1
65.08 41883.64
64.08 47763
63.08 52906.21
62.08 65732.93
61.08 63428.33
60.08 54618.8
59.08 36981.3
58.08 25268.34
57.08 21752.25
56.08 24504.76
55.08 21631.22
54.08 24041.65
53.08 21951.49
52.08 22365.47
51.08 23243.62
50.08 21673.03
49.08 23392.04
48.08 23085.92
47.08 22137.71
46.08 23464.65
45.08 23573.28
44.08 21629.38
43.08 23885.59
42.08 23089.54
41.08 24199.67
40.08 24972.93
39.08 23669.03
38.08 25989.04
37.08 25478.29
36.08 27206.73
35.08 31901.46
34.08 33310.37
33.08 24407.88
32.08 20569.76
31.08 17524.46
30.08 17562.04
29.08 15136.01
28.08 17424.55
27.08 16605.3
26.08 15421.69
25.08 15809.03
24.08 20436.73
23.08 24808.32
22.08 29458.3
21.08 32634.82
20.08 36102.31
19.08 41382.69
18.08 45830.95
17.08 50675.19
16.08 46672.95
15.08 24419.96
14.08 12609.57
13.08 7535.33
12.08 7775.4
11.08 5994.06
10.08 5648.42
9.08 9210
8.08 11486.83
7.08 15340.23
6.08 19569.18
5.08 19373.44
4.08 16178.99
3.08 16170.83
2.08 14905.17
1.08 10373.47
0.08 3851.63
-0.92 824.91
-1.92 635.31
-2.92 517.46
-3.92 377.73
-4.92 217.18
