Samples4Survey LaCo_0116
1206.08 753714.95
1205.08 739414.04
1204.08 733891.86
1203.08 732584.8
1202.08 723490.06
1201.08 731936.3
1200.08 722487.85
1199.08 724003.93
1198.08 725693.44
1197.08 711949
1196.08 713878.76
1195.08 720145.26
1194.08 709694.12
1193.08 718310.57
1192.08 702602.32
1191.08 727681.94
1190.08 719898.6
1189.08 724666.17
1188.08 722999.77
1187.08 720142.63
1186.08 715574.26
1185.08 711096.14
1184.08 722601.03
1183.08 716042.92
1182.08 726416.46
1181.08 730173.91
1180.08 734117.68
1179.08 733394.33
1178.08 719810.16
1177.08 724691.09
1176.08 727633.99
1175.08 727912.4
1174.08 726723.44
1173.08 735149.35
1172.08 742949.08
1171.08 734527.71
1170.08 734372.34
1169.08 730119.28
1168.08 729797.78
1167.08 739308.43
1166.08 741678.28
1165.08 735774.89
1164.08 745975.74
1163.08 739527.54
1162.08 738929.41
1161.08 747816.96
1160.08 743873.41
1159.08 739124.14
1158.08 751470.53
1157.08 741074.65
1156.08 755612.84
1155.08 748752.31
1154.08 744763.01
1153.08 751333.51
1152.08 745750.69
1151.08 727255.89
1150.08 750685.62
1149.08 750932.36
1148.08 756289.87
1147.08 747260.34
1146.08 749774.61
1145.08 732802.57
1144.08 747594.23
1143.08 746672.95
1142.08 761124.29
1141.08 746393.74
1140.08 752053.58
1139.08 755393.69
1138.08 750919.21
1137.08 743080.98
1136.08 753195.5
1135.08 753204.98
1134.08 747832.27
1133.08 752765.07
1132.08 765446.54
1131.08 782826.94
1130.08 787994.5
1129.08 793640.36
1128.08 807156.11
1127.08 811088.75
1126.08 800217.24
1125.08 816386.98
1124.08 783356.33
1123.08 783125.07
1122.08 765771.59
1121.08 748264.58
1120.08 725904.53
1119.08 736022.81
1118.08 742156.7
1117.08 727292.57
1116.08 734447.45
1115.08 739609.12
1114.08 721155.58
1113.08 730917.08
1112.08 726388.64
1111.08 740503.13
1110.08 729120.16
1109.08 730993.26
1108.08 735112.06
1107.08 741193.19
1106.08 730349.93
1105.08 734397.43
1104.08 738100.08
1103.08 720071.33
1102.08 740650.43
1101.08 730425.37
1100.08 741726.29
1099.08 734975.89
1098.08 736409.55
1097.08 739122.13
1096.08 736680.98
1095.08 739594.39
1094.08 743359.31
1093.08 757729.97
1092.08 749038.61
1091.08 751343.14
1090.08 757865.64
1089.08 744382.49
1088.08 748507.02
1087.08 754447.93
1086.08 755118.5
1085.08 749923.25
1084.08 752421.03
1083.08 758805.34
1082.08 764989.06
1081.08 760539.71
1080.08 757901.3
1079.08 766791.73
1078.08 761314.54
1077.08 757150.57
1076.08 761994.48
1075.08 773224.24
1074.08 751306.54
1073.08 760430.15
1072.08 768631.02
1071.08 772328.55
1070.08 765721.41
1069.08 768009.08
1068.08 767068.86
1067.08 783422.08
1066.08 763441.35
1065.08 772975.81
1064.08 773023.7
1063.08 783661.25
1062.08 777763.12
1061.08 772210.7
1060.08 778983.85
1059.08 761745.26
1058.08 779674.37
1057.08 789947.43
1056.08 778058.68
1055.08 784614.05
1054.08 783443.71
1053.08 785246.43
1052.08 789575.06
1051.08 777863.87
1050.08 792455.36
1049.08 785609.56
1048.08 791576.38
1047.08 800127.4
1046.08 783468.6
1045.08 787424.04
1044.08 797637.17
1043.08 789033.63
1042.08 796009.04
1041.08 800157.78
1040.08 787249.93
1039.08 797431.01
1038.08 799775.06
1037.08 799622.51
1036.08 796887.75
1035.08 805968.93
1034.08 808232.9
1033.08 811447.86
1032.08 812063.08
1031.08 805578.37
1030.08 805140.82
1029.08 798911.58
1028.08 806754.56
1027.08 803128.1
1026.08 808690.61
1025.08 798093.83
1024.08 801344.03
1023.08 807736.79
1022.08 809893.65
1021.08 799141.43
1020.08 808295.07
1019.08 814504.52
1018.08 795461.55
1017.08 813247.26
1016.08 817133.38
1015.08 819554.03
1014.08 817416.73
1013.08 802407.3
1012.08 809713.06
1011.08 793455.87
1010.08 802846.87
1009.08 805625.79
1008.08 800071.14
1007.08 818976.47
1006.08 817168.18
1005.08 804291.14
1004.08 822207.78
1003.08 816876
1002.08 834772.15
1001.08 816959.35
1000.08 832584.29
999.08 826558.82
998.08 827593.26
997.08 849653.15
996.08 836247.45
995.08 832747.15
994.08 830125.92
993.08 841193.45
992.08 826326.33
991.08 827076.11
990.08 827372.51
989.08 824697.33
988.08 819551.57
987.08 810612.18
986.08 815233.09
985.08 810943.49
984.08 816280.89
983.08 812822.23
982.08 813853.58
981.08 816382.2
980.08 828558.26
979.08 817055.95
978.08 827170.81
977.08 842866.43
976.08 860957.47
975.08 853208.56
974.08 864738.18
973.08 865489.03
972.08 867510.84
971.08 843479.57
970.08 827468.9
969.08 820402.85
968.08 797148.66
967.08 792842.59
966.08 785466.34
965.08 786902.61
964.08 770001.69
963.08 762394.2
962.08 763805.27
961.08 773759.58
960.08 765169.06
959.08 766568.83
958.08 778614.5
957.08 770976.92
956.08 771734.42
955.08 769448.8
954.08 767998.17
953.08 760936.67
952.08 766094
951.08 762466.74
950.08 757336.74
949.08 748090.85
948.08 736504.44
947.08 748214.19
946.08 737075.1
945.08 752451.5
944.08 750272.47
943.08 747608.41
942.08 743092.57
941.08 744868.82
940.08 743762.01
939.08 742265.57
938.08 743653.12
937.08 732928.8
936.08 731715.4
935.08 739417.78
934.08 739948.99
933.08 738730.81
932.08 735471.71
931.08 745088.44
930.08 753866.28
929.08 741268.25
928.08 742451.07
927.08 735280.53
926.08 751625.81
925.08 753664.65
924.08 765077.13
923.08 740822.94
922.08 750107.8
921.08 746910.07
920.08 752472.71
919.08 760503.7
918.08 767757.42
917.08 768868.48
916.08 759839.53
915.08 756295.52
914.08 765658.81
913.08 765318.93
912.08 775028.67
911.08 774289.89
910.08 763419.26
909.08 785771.37
908.08 773249.26
907.08 775418.8
906.08 761995.94
905.08 780890.65
904.08 787808.89
903.08 775355.15
902.08 785595.41
901.08 781285.33
900.08 791940.16
899.08 783370.8
898.08 792936.79
897.08 784009.09
896.08 804444.92
895.08 789488.31
894.08 799007.81
893.08 801250.74
892.08 793145.22
891.08 801717.73
890.08 801510.11
889.08 801192.82
888.08 797178.01
887.08 810522.63
886.08 800461.85
885.08 807239.48
884.08 822514.91
883.08 809332.08
882.08 811754.35
881.08 814422.19
880.08 813116.61
879.08 805959.66
878.08 797405.84
877.08 798605.98
876.08 783868.85
875.08 791182.51
874.08 802303.26
873.08 789528.02
872.08 794953.04
871.08 794061.07
870.08 813955.49
869.08 814776.63
868.08 808641.64
867.08 831872.54
866.08 831104.91
865.08 843162.04
864.08 840572.62
863.08 840012.51
862.08 812756.91
861.08 793440.87
860.08 751920.41
859.08 725177.14
858.08 713882.42
857.08 723641.53
856.08 785756.25
855.08 898645.11
854.08 940002.89
853.08 884440.03
852.08 868540.5
851.08 918554.44
850.08 930890.11
849.08 820953.06
848.08 644648.6
847.08 540771.27
846.08 502348.74
845.08 467699.9
844.08 422045.78
843.08 397151.04
842.08 381292.55
841.08 387419.45
840.08 439657.67
839.08 587316.61
838.08 771678.23
837.08 815209.89
836.08 728730.43
835.08 729053.08
834.08 805751.06
833.08 792085.44
832.08 600038.16
831.08 352033.08
830.08 255410.85
829.08 232766.37
828.08 222866.93
827.08 214589.57
826.08 204686.21
825.08 208890.13
824.08 204378.97
823.08 203323.06
822.08 201435.45
821.08 204088.85
820.08 201957.03
819.08 198029.11
818.08 203245.94
817.08 205347.44
816.08 197066.29
815.08 198811.82
814.08 194229.03
813.08 198133.38
812.08 198240.04
811.08 195402.67
810.08 203194.74
809.08 198820.24
808.08 197453.86
807.08 198685.21
806.08 199909.49
805.08 198152.84
804.08 199089.76
803.08 196532.63
802.08 200891.68
801.08 197098.09
800.08 192770.63
799.08 199539.68
798.08 203362.13
797.08 201699.2
796.08 207609.42
795.08 203748.38
794.08 204749.75
793.08 201625.7
792.08 201807.34
791.08 199140.05
790.08 198237.95
789.08 198116.87
788.08 196186.86
787.08 189937.75
786.08 192379.44
785.08 185128.5
784.08 187863.92
783.08 196400.72
782.08 196633.43
781.08 206296.62
780.08 209322.02
779.08 207196.53
778.08 203260.2
777.08 198536.32
776.08 200484.1
775.08 202365.74
774.08 198871.44
773.08 200065.52
772.08 194174.88
771.08 182636.88
770.08 175787.91
769.08 172888.94
768.08 169708.81
767.08 165173.28
766.08 172339.18
765.08 168442.03
764.08 171628.17
763.08 180994.81
762.08 183212.69
761.08 186642.94
760.08 185729.8
759.08 190225.4
758.08 180537
757.08 179558.45
756.08 163867.05
755.08 161363.83
754.08 160471.67
753.08 154985.54
752.08 151273.36
751.08 154115.46
750.08 150835.64
749.08 154734.89
748.08 149945.4
747.08 148177.28
746.08 157504.14
745.08 155624.52
744.08 155357.73
743.08 150708.65
742.08 155452.73
741.08 146249.83
740.08 144071.41
739.08 144900.4
738.08 149895.46
737.08 141953.99
736.08 145170.96
735.08 142774.16
734.08 143185.47
733.08 138134.31
732.08 142572.21
731.08 140286.28
730.08 141465.76
729.08 141215.08
728.08 140219.81
727.08 140599.89
726.08 140953.99
725.08 144062.85
724.08 143287.39
723.08 140919.3
722.08 139043.14
721.08 145760.95
720.08 145389.28
719.08 146314.34
718.08 143548.23
717.08 145842.53
716.08 144114.31
715.08 148959.89
714.08 147142.54
713.08 144290.7
712.08 142263.92
711.08 144093.45
710.08 148667.33
709.08 140816.82
708.08 145599.1
707.08 140560.19
706.08 138413.91
705.08 140118.43
704.08 144790.83
703.08 143120.34
702.08 144571.54
701.08 149940.89
700.08 139422.64
699.08 146070.34
698.08 140380.16
697.08 143346.66
696.08 141374.03
695.08 138296.98
694.08 142564.51
693.08 146793.92
692.08 146149.6
691.08 145191.07
690.08 142943.38
689.08 144837.03
688.08 142428.01
687.08 144684.94
686.08 142778.47
685.08 143931.81
684.08 143203.77
683.08 147521.21
682.08 144156.95
681.08 145868.18
680.08 141690.63
679.08 142085.72
678.08 146231.01
677.08 141817.44
676.08 145384.83
675.08 145251.66
674.08 142872.06
673.08 143962.85
672.08 145811.2
671.08 141190.27
670.08 148599.82
669.08 146727.4
668.08 146887.39
667.08 141187.69
666.08 145223.58
665.08 139783.5
664.08 150611.98
663.08 148446.56
662.08 146618.06
661.08 141343.72
660.08 149360.55
659.08 145441.09
658.08 146368.78
657.08 147561.7
656.08 147921.68
655.08 144660.35
654.08 148173.05
653.08 144752.16
652.08 144416.12
651.08 147465.22
650.08 146867.4
649.08 151209.12
648.08 145619.1
647.08 147356.21
646.08 146300.32
645.08 145592.1
644.08 148109.22
643.08 142909.8
642.08 142639.28
641.08 147851.24
640.08 147126.97
639.08 145418.59
638.08 148439.31
637.08 147751.05
636.08 151032.72
635.08 147138.59
634.08 148607.63
633.08 147189.2
632.08 145560.44
631.08 153707.95
630.08 144672.66
629.08 150498.67
628.08 153430.14
627.08 154196.43
626.08 149814.84
625.08 151626.11
624.08 148180.22
623.08 153776.01
622.08 152132.77
621.08 144997.79
620.08 149669.51
619.08 154387.98
618.08 155405.48
617.08 151391.38
616.08 156482.29
615.08 153112.02
614.08 153495.11
613.08 147012.72
612.08 152916.4
611.08 155586.22
610.08 159049.97
609.08 159408.1
608.08 152651.38
607.08 155902.42
606.08 156893.32
605.08 155268.32
604.08 154564.45
603.08 156879.44
602.08 161538.52
601.08 151242.64
600.08 161828.29
599.08 158426.59
598.08 162252.34
597.08 157188.48
596.08 155709.32
595.08 161479.12
594.08 161181.92
593.08 162959.69
592.08 155674.45
591.08 160356.17
590.08 157735.22
589.08 158847.97
588.08 164466.38
587.08 159088.54
586.08 160707.13
585.08 162771.83
584.08 165022.65
583.08 163257.94
582.08 161475.24
581.08 159045.1
580.08 161192.02
579.08 164453.55
578.08 166608.97
577.08 161677.5
576.08 168488.12
575.08 163985.14
574.08 164869.95
573.08 166447.34
572.08 164770.94
571.08 163360.13
570.08 167191.41
569.08 166067.44
568.08 161984.1
567.08 159296.24
566.08 163486.73
565.08 167792.09
564.08 167502.25
563.08 170453.54
562.08 172466.39
561.08 171059.96
560.08 173638.11
559.08 178996.46
558.08 171075.02
557.08 173489.8
556.08 174211.53
555.08 176091.28
554.08 167644.36
553.08 165031.77
552.08 174118.41
551.08 165764.74
550.08 165346.58
549.08 160626.78
548.08 168619.17
547.08 166228.66
546.08 159563.62
545.08 162786.06
544.08 161586.94
543.08 156204.1
542.08 157422.51
541.08 147809.21
540.08 143940.6
539.08 133572.32
538.08 136118.04
537.08 125899
536.08 130324.16
535.08 127959.38
534.08 140390.13
533.08 191232.15
532.08 313465.09
531.08 426830.31
530.08 403066.21
529.08 329027.69
528.08 285339.17
527.08 184346.26
526.08 122505.54
525.08 111903.77
524.08 107908.58
523.08 106709.79
522.08 109006.23
521.08 107588.55
520.08 103812.21
519.08 103339.63
518.08 106135.53
517.08 105808.26
516.08 104957.35
515.08 104000.16
514.08 105148
513.08 105166.5
512.08 104088.78
511.08 109157.95
510.08 105217.51
509.08 109788.12
508.08 110461.12
507.08 104770.82
506.08 110265.81
505.08 102800.51
504.08 109507.79
503.08 110277.29
502.08 107797.89
501.08 106334.67
500.08 104733.37
499.08 107283.46
498.08 102212.69
497.08 110569.07
496.08 112324.18
495.08 106103.98
494.08 103305.83
493.08 109361.44
492.08 108362.07
491.08 108270.62
490.08 106807.05
489.08 107716.47
488.08 104404.49
487.08 112455.89
486.08 106905.62
485.08 107916.98
484.08 108072.2
483.08 108932
482.08 108926.34
481.08 108902.51
480.08 103825.8
479.08 112260.39
478.08 103307.77
477.08 108738.37
476.08 107581.34
475.08 107703.7
474.08 105581.62
473.08 109131.93
472.08 110337.82
471.08 110166.54
470.08 107053.16
469.08 110163.1
468.08 111250.87
467.08 112211.95
466.08 113168.32
465.08 111124.25
464.08 108731.87
463.08 106971.23
462.08 109192.55
461.08 114913.16
460.08 108050.87
459.08 111366.48
458.08 109547.75
457.08 112155.57
456.08 114520.1
455.08 113505.39
454.08 109826.57
453.08 113036.15
452.08 113029.15
451.08 110116.86
450.08 114156.14
449.08 112357.28
448.08 112060.06
447.08 113559.67
446.08 109513.36
445.08 117355.32
444.08 117321.89
443.08 111470.92
442.08 111560.62
441.08 111195.52
440.08 115895.68
439.08 113511.13
438.08 114057.8
437.08 116826.4
436.08 115251.05
435.08 118745.9
434.08 117185.53
433.08 117050.46
432.08 121822.66
431.08 118980.98
430.08 116033.19
429.08 120601.99
428.08 118591.62
427.08 119558.76
426.08 118230.93
425.08 116468.29
424.08 118729.58
423.08 116533.11
422.08 117878.89
421.08 121181.6
420.08 119645.59
419.08 116809.61
418.08 123743.94
417.08 126178.13
416.08 127790.64
415.08 130130.5
414.08 128528.24
413.08 124444.83
412.08 123117.69
411.08 125465.66
410.08 126153.05
409.08 125293.63
408.08 123140.04
407.08 123622.05
406.08 120391.62
405.08 122943.82
404.08 120968.68
403.08 124410.49
402.08 123330.68
401.08 128968.41
400.08 132536.32
399.08 137332.59
398.08 147734.17
397.08 138386.84
396.08 124842.96
395.08 127745.89
394.08 123686.81
393.08 119240.43
392.08 119878.79
391.08 122359
390.08 116477.08
389.08 118308.86
388.08 120615.82
387.08 122681.71
386.08 120126.89
385.08 114969.46
384.08 118674.15
383.08 124316.75
382.08 122148.71
381.08 124917.87
380.08 118093.93
379.08 121795.08
378.08 122873.51
377.08 122253.44
376.08 121670.95
375.08 123391.33
374.08 125463.55
373.08 123549.78
372.08 124247.42
371.08 121277.06
370.08 119546.1
369.08 127036.73
368.08 124482.54
367.08 121438.16
366.08 121547.14
365.08 131482.63
364.08 125403.88
363.08 128652.34
362.08 125194.5
361.08 124506.97
360.08 121472.28
359.08 129880.11
358.08 130281.03
357.08 123658.99
356.08 126195.8
355.08 127922.62
354.08 132717.03
353.08 125651.79
352.08 130159.3
351.08 127704.55
350.08 132491.22
349.08 127604.38
348.08 127996.39
347.08 131860.3
346.08 133285.74
345.08 128895.81
344.08 133491.44
343.08 132148.18
342.08 131889.76
341.08 134714.14
340.08 136138.09
339.08 129341.7
338.08 135830.88
337.08 128613.39
336.08 133268.95
335.08 129655.6
334.08 132134.15
333.08 132401.22
332.08 134783.46
331.08 133556.27
330.08 140091.26
329.08 141512
328.08 135426.08
327.08 134089.02
326.08 137482.99
325.08 134980.94
324.08 136811.42
323.08 135482.28
322.08 138810.87
321.08 142041.37
320.08 141629.25
319.08 143484.07
318.08 139755.15
317.08 143425.59
316.08 142348.35
315.08 140724.46
314.08 143161.92
313.08 139636.2
312.08 142402.22
311.08 143616.7
310.08 144816.76
309.08 140154.26
308.08 142248.76
307.08 143041.98
306.08 144170.85
305.08 142761.32
304.08 142921.09
303.08 149375.84
302.08 147616.44
301.08 143418.96
300.08 147787.45
299.08 148704.48
298.08 146737.32
297.08 145975.52
296.08 144066.66
295.08 139493
294.08 144259.21
293.08 141137.06
292.08 140024.86
291.08 140875.44
290.08 147818.35
289.08 158156.63
288.08 161927.75
287.08 169553.97
286.08 186673.14
285.08 214650.05
284.08 204017.51
283.08 159498.78
282.08 149856.99
281.08 146386.38
280.08 143781.34
279.08 147299.47
278.08 151508.12
277.08 154245.54
276.08 159261.8
275.08 167897.98
274.08 158225.93
273.08 162549.44
272.08 161417.42
271.08 155529.99
270.08 151343.51
269.08 143608.72
268.08 144811.1
267.08 148362.87
266.08 144042.98
265.08 141461.05
264.08 144060.63
263.08 144009.18
262.08 142797.85
261.08 144486.73
260.08 143075.03
259.08 144838.81
258.08 145201.33
257.08 143793.75
256.08 142450.95
255.08 142286.24
254.08 145808.21
253.08 141893.21
252.08 145830.44
251.08 146882.19
250.08 142229.81
249.08 143451.46
248.08 147278.9
247.08 144463.77
246.08 148628.58
245.08 146353.81
244.08 143162.86
243.08 140470.45
242.08 145223.79
241.08 146945.38
240.08 144652.02
239.08 149849.58
238.08 147804.4
237.08 155826.44
236.08 166300.65
235.08 171302.83
234.08 171308.66
233.08 171900.03
232.08 190336.05
231.08 173386.47
230.08 153201.95
229.08 148178.54
228.08 147863.04
227.08 145797.74
226.08 143099.46
225.08 142134.08
224.08 143470.74
223.08 140791.66
222.08 140317.51
221.08 134789.24
220.08 131868.78
219.08 131376.07
218.08 127527.42
217.08 128940.53
216.08 127717.96
215.08 131281.73
214.08 138371.76
213.08 142418.27
212.08 140043.93
211.08 139373.53
210.08 139948.7
209.08 142915.14
208.08 141060.02
207.08 136777.33
206.08 129603.25
205.08 129711.9
204.08 128664.77
203.08 123525.43
202.08 126399.97
201.08 126810.47
200.08 133689.04
199.08 149344.46
198.08 151805.62
197.08 158205.96
196.08 176472.58
195.08 190729.49
194.08 196451.35
193.08 154518.1
192.08 119662.35
191.08 108643.37
190.08 99495.2
189.08 102149.78
188.08 103317.93
187.08 100335.86
186.08 100004.36
185.08 98460.8
184.08 97942.27
183.08 98129.37
182.08 100406.93
181.08 98011.63
180.08 100136.02
179.08 99688.93
178.08 102475.09
177.08 99928.34
176.08 102976.99
175.08 103116.64
174.08 102452.48
173.08 99743.31
172.08 103308.86
171.08 103326.82
170.08 98983.99
169.08 105386.93
168.08 101706.26
167.08 104413.27
166.08 107285.76
165.08 107850.77
164.08 104314.19
163.08 105643.24
162.08 103086.5
161.08 106565.85
160.08 105522.78
159.08 107872.08
158.08 104383.96
157.08 106262.31
156.08 105811.95
155.08 104998.96
154.08 105470.4
153.08 107161.87
152.08 107434.75
151.08 106849.94
150.08 109867.42
149.08 110770.1
148.08 105491.87
147.08 111040.38
146.08 109978.15
145.08 110810.1
144.08 111793.91
143.08 113001.06
142.08 117676.66
141.08 115411.19
140.08 115810.03
139.08 116201.14
138.08 122004.46
137.08 122324.89
136.08 121627.12
135.08 128963.19
134.08 129969.61
133.08 132797.23
132.08 130422.56
131.08 124280.87
130.08 119549.26
129.08 115688.47
128.08 113791.98
127.08 104931.23
126.08 99653.37
125.08 101183.42
124.08 95744.02
123.08 99448.41
122.08 98600.92
121.08 100002.42
120.08 98840.53
119.08 103926.73
118.08 103772.01
117.08 105819.74
116.08 108416.7
115.08 101246.62
114.08 98296.68
113.08 93228.91
112.08 85948.52
111.08 82084.43
110.08 86616.2
109.08 109102.29
108.08 128206.04
107.08 157739.35
106.08 214456.28
105.08 290074.06
104.08 327938.55
103.08 311213.83
102.08 289757.97
101.08 289526.95
100.08 210196
99.08 95204.13
98.08 40432.24
97.08 25838.52
96.08 24645.95
95.08 21738.03
94.08 23337.55
93.08 21597.69
92.08 21695.99
91.08 20358.95
90.08 22176.94
89.08 23255.1
88.08 20296.35
87.08 20816.19
86.08 20847.46
85.08 19996.96
84.08 19866.51
83.08 18333.69
82.08 19061.91
81.08 19239.2
80.08 21132.34
79.08 21137.98
78.08 22053.4
77.08 21575.62
76.08 20872.5
75.08 20514.88
74.08 21709.13
73.08 20832.71
72.08 23168.27
71.08 20259.62
70.08 21072
69.08 19930.8
68.08 22830.58
67.08 22312.38
66.08 23131.67
65.08 24238.03
64.08 23821.84
63.08 23750.85
62.08 23862.07
61.08 24871.21
60.08 22351.96
59.08 21430.08
58.08 18607.96
57.08 19372.01
56.08 18891.27
55.08 20281.29
54.08 17960.31
53.08 19926.87
52.08 20230.3
51.08 20075.23
50.08 23039.15
49.08 21742.35
48.08 20391.38
47.08 20023.64
46.08 21545.81
45.08 21029.9
44.08 22200.4
43.08 20580.57
42.08 23007.14
41.08 21913.35
40.08 21181.19
39.08 20582.37
38.08 20122.52
37.08 20425.52
36.08 21776.76
35.08 26993.19
34.08 28878.56
33.08 24573.12
32.08 19412.95
31.08 16716.1
30.08 15670.65
29.08 17127.48
28.08 14631.35
27.08 15580.8
26.08 15003.93
25.08 16878.22
24.08 17741.7
23.08 19168.7
22.08 19159.16
21.08 24141.2
20.08 28724.41
19.08 35652.51
18.08 43318.42
17.08 47767.67
16.08 43922.98
15.08 34384.32
14.08 19460.73
13.08 8082.83
12.08 5448.28
11.08 4417.43
10.08 3917.79
9.08 3955.86
8.08 5911.41
7.08 8372.76
6.08 9498.05
5.08 10894.6
4.08 14554.8
3.08 13196.94
2.08 7157.88
1.08 2428.48
0.08 1186.71
-0.92 348.47
-1.92 111.36
-2.92 345.67
-3.92 516.22
-4.92 386.08
